epoch;rand_init;layer;I(X,T);I(Y,T);valid_auc;train_auc;valid_loss;train_loss;mean_weight_layer;std_weight_layer;mean_bias_layer;std_bias_layer
0;1;1;6.061828540680946;0.534943317582421;0.1413043588399887;0.13430938124656677;0.7081789970397949;0.7252179384231567;0.06566887348890305;0.3552142381668091;-0.3347623348236084;0.22519150376319885
0;1;2;1.1851018179409314;0.3049711202251295;0.1413043588399887;0.13430938124656677;0.7081789970397949;0.7252179384231567;0.13155381381511688;0.28590211272239685;-0.37233003973960876;0.07426515221595764
1;1;1;6.056354205448546;0.5340505753498554;0.14009663462638855;0.13435877859592438;0.706562876701355;0.7229200601577759;0.06534019857645035;0.3535699248313904;-0.33611202239990234;0.22341684997081757
1;1;2;1.1139892809769103;0.29605396161463204;0.14009663462638855;0.13435877859592438;0.706562876701355;0.7229200601577759;0.12883435189723969;0.28559502959251404;-0.3617984652519226;0.08915906399488449
2;1;1;6.045958859188648;0.5330182874001359;0.138888880610466;0.1343686431646347;0.7036445736885071;0.7187244892120361;0.06490553915500641;0.3513886332511902;-0.3379095494747162;0.22109493613243103
2;1;2;0.9672657181181998;0.2737130391055249;0.138888880610466;0.1343686431646347;0.7036445736885071;0.7187244892120361;0.12498195469379425;0.2855791449546814;-0.3470953106880188;0.10995246469974518
3;1;1;6.030289326438844;0.5317716732825559;0.13848631083965302;0.13423776626586914;0.6998106837272644;0.7131090760231018;0.06440983712673187;0.34890487790107727;-0.339971125125885;0.21849218010902405
3;1;2;0.7213209852975639;0.2221163584881385;0.13848631083965302;0.13423776626586914;0.6998106837272644;0.7131090760231018;0.12013647705316544;0.2862515151500702;-0.3290017545223236;0.13554058969020844
4;1;1;6.008827025016203;0.529861796595192;0.13868758082389832;0.13498350977897644;0.6954547762870789;0.7065639495849609;0.06390204280614853;0.34637144207954407;-0.3420911729335785;0.2158849686384201
4;1;2;0.3416010887389076;0.1123570748584477;0.13868758082389832;0.13498350977897644;0.6954547762870789;0.7065639495849609;0.11442585289478302;0.28801658749580383;-0.30831634998321533;0.1647941917181015
5;1;1;5.977362670532589;0.5272444734847888;0.1447262465953827;0.1431446522474289;0.6909388303756714;0.699532687664032;0.06343616545200348;0.3440496623516083;-0.34404635429382324;0.21354509890079498
5;1;2;0.012353924519518777;0.004202997268965447;0.1447262465953827;0.1431446522474289;0.6909388303756714;0.699532687664032;0.1079636812210083;0.2912423610687256;-0.2858361303806305;0.1965859979391098
6;1;1;5.942669554640734;0.5232069978175318;0.7514090538024902;0.8025943040847778;0.6865214109420776;0.6923606991767883;0.06306827068328857;0.3422034680843353;-0.3456016182899475;0.2117297649383545
6;1;2;0.20176513490496983;0.0640755976778884;0.7514090538024902;0.8025943040847778;0.6865214109420776;0.6923606991767883;0.10084734112024307;0.29622867703437805;-0.2623353600502014;0.2298211306333542
7;1;1;5.91001686956719;0.517223627292374;0.8500402569770813;0.8639522194862366;0.6823216080665588;0.6852527856826782;0.0628560334444046;0.34109556674957275;-0.34651580452919006;0.2106829732656479
7;1;2;0.6788476842290168;0.2024051909432778;0.8500402569770813;0.8639522194862366;0.6823216080665588;0.6852527856826782;0.09315647929906845;0.3031902611255646;-0.23854105174541473;0.2634713649749756
8;1;1;5.8911523535888115;0.5144477017164739;0.8498389720916748;0.8631941080093384;0.678293764591217;0.6782430410385132;0.06285598129034042;0.3409878611564636;-0.3465399146080017;0.210657998919487
8;1;2;1.033836701739678;0.2700470917928701;0.8498389720916748;0.8631941080093384;0.678293764591217;0.6782430410385132;0.08495219051837921;0.31225651502609253;-0.2151063233613968;0.29661306738853455
9;1;1;5.891697495110371;0.5145628179900754;0.8490338325500488;0.8630385398864746;0.6742197871208191;0.6711798906326294;0.0631270632147789;0.3421385586261749;-0.345429003238678;0.2119361162185669
9;1;2;1.2952624196461437;0.2987705369521816;0.8490338325500488;0.8630385398864746;0.6742197871208191;0.6711798906326294;0.07627671211957932;0.32348546385765076;-0.1925821751356125;0.3284670114517212
