epoch;rand_init;layer;I(X,T);I(Y,T);valid_auc;train_auc;valid_loss;train_loss;mean_weight_layer;std_weight_layer;mean_bias_layer;std_bias_layer
0;1;1;6.061828540680949;0.5349433175824174;0.1501610279083252;0.15735317766666412;0.7195162773132324;0.7239076495170593;0.06526010483503342;0.35390159487724304;-0.3361184298992157;0.22380337119102478
0;1;2;5.109848822492156;0.4547982263414472;0.1501610279083252;0.15735317766666412;0.7195162773132324;0.7239076495170593;0.061867598444223404;0.31538742780685425;0.09962757676839828;0.27303799986839294
0;1;3;1.694896070597105;0.2802674115450614;0.1501610279083252;0.15735317766666412;0.7195162773132324;0.7239076495170593;0.2751772403717041;0.2490573674440384;-0.3138740658760071;0.1343945562839508
1;1;1;6.041308280532942;0.531654131823462;0.1499597430229187;0.16120781004428864;0.7165919542312622;0.7209166288375854;0.06417490541934967;0.34984710812568665;-0.33996105194091797;0.2195175737142563
1;1;2;5.043754791834063;0.44844055297085994;0.1499597430229187;0.16120781004428864;0.7165919542312622;0.7209166288375854;0.05860020965337753;0.31361401081085205;0.093757264316082;0.28055882453918457
1;1;3;1.611383908854111;0.26816114872683805;0.1499597430229187;0.16120781004428864;0.7165919542312622;0.7209166288375854;0.2717602252960205;0.24641300737857819;-0.3144683837890625;0.13355407118797302
2;1;1;6.0026124444096;0.5294987704661693;0.15499193966388702;0.1690652221441269;0.7118405103683472;0.7158540487289429;0.06274105608463287;0.34445202350616455;-0.3450802266597748;0.21393528580665588
2;1;2;4.902271288004199;0.4348920980805442;0.15499193966388702;0.1690652221441269;0.7118405103683472;0.7158540487289429;0.05414900556206703;0.31137025356292725;0.08606090396642685;0.2909441590309143
2;1;3;1.451047018823143;0.2422151181112664;0.15499193966388702;0.1690652221441269;0.7118405103683472;0.7158540487289429;0.2673330307006836;0.24301302433013916;-0.314929336309433;0.13290219008922577
3;1;1;5.92632378463831;0.5174899181155759;0.1694847047328949;0.18462200462818146;0.7064759731292725;0.7098784446716309;0.06105802208185196;0.33819979429244995;-0.35107362270355225;0.2076176553964615
3;1;2;4.693307981302334;0.41078630758520873;0.1694847047328949;0.18462200462818146;0.7064759731292725;0.7098784446716309;0.048822641372680664;0.30895718932151794;0.077229805290699;0.3036983609199524
3;1;3;1.2199942786765758;0.19764259596898626;0.1694847047328949;0.18462200462818146;0.7064759731292725;0.7098784446716309;0.26241335272789;0.23926280438899994;-0.3149213492870331;0.1329134851694107
4;1;1;5.827686943776968;0.49923353693221273;0.1920289844274521;0.21024872362613678;0.7015040516853333;0.7040863633155823;0.05929930880665779;0.3316676616668701;-0.35742196440696716;0.20119574666023254
4;1;2;4.400303438969516;0.3889911812022735;0.1920289844274521;0.21024872362613678;0.7015040516853333;0.7040863633155823;0.04297119379043579;0.30669596791267395;0.06833308935165405;0.3176425099372864
