epoch;rand_init;layer;I(X,T);I(Y,T);accuracy
34;1;2;1.9591886713204332;0.4446692148221678;0.9017439484596252
35;1;1;4.468778790294808;0.8933682236709668;0.9116799831390381
35;1;2;2.020074550457652;0.4908429670178136;0.9116799831390381
36;1;1;4.442967266639832;0.883994301404627;0.9202439785003662
36;1;2;2.0404870502809;0.5224509249390588;0.9202439785003662
37;1;1;4.417827038861628;0.8901490617270307;0.9276919960975647
37;1;2;2.042162867883044;0.5285906012934491;0.9276919960975647
38;1;1;4.396144228529176;0.8878592564515397;0.934715986251831
38;1;2;2.023684669187756;0.5495237948974148;0.934715986251831
39;1;1;4.371526854010506;0.885436445557291;0.9412120580673218
39;1;2;2.0564856948117276;0.5722768076942035;0.9412120580673218
40;1;1;4.342800602017695;0.8882371796200692;0.9471399784088135
40;1;2;2.089337680212668;0.5994317560450777;0.9471399784088135
41;1;1;4.3403354807999985;0.879266889119326;0.9525679349899292
41;1;2;2.1120156547702127;0.617229767990215;0.9525679349899292
42;1;1;4.363306684756591;0.8826441390405293;0.9580240249633789
42;1;2;2.0809333124505223;0.6394796235262077;0.9580240249633789
43;1;1;4.365115920853277;0.880337755417635;0.9631320238113403
43;1;2;2.1041244677870488;0.6566133830971537;0.9631320238113403
44;1;1;4.379700243581899;0.8764707516529882;0.9679960012435913
44;1;2;2.09191307532069;0.6874875451883962;0.9679960012435913
45;1;1;4.350903722594403;0.8736117961203158;0.9723519682884216
45;1;2;2.0745795730234775;0.6997645662418002;0.9723519682884216
46;1;1;4.34958875588723;0.8779847177608158;0.9760879874229431
46;1;2;2.0703810086572956;0.7201598556791997;0.9760879874229431
47;1;1;4.375688476095376;0.8726108633726657;0.9792079925537109
47;1;2;2.078529362698826;0.756804687111865;0.9792079925537109
48;1;1;4.383453956130409;0.8751028459697912;0.9819959998130798
48;1;2;2.1116136653389397;0.7685048987413463;0.9819959998130798
49;1;1;4.361508971537212;0.8804373362311475;0.9844759702682495
49;1;2;2.111695182614982;0.775213739284256;0.9844759702682495
50;1;1;4.35202176075438;0.8850463721756636;0.986299991607666
50;1;2;2.0999512097157336;0.7849111416494967;0.986299991607666
51;1;1;4.334137767798248;0.8809392905117166;0.9877040386199951
51;1;2;2.0883357861000214;0.7900089599805544;0.9877040386199951
52;1;1;4.318714038183022;0.8798635149023832;0.9887359738349915
52;1;2;2.0572242598477253;0.799415800499288;0.9887359738349915
53;1;1;4.315170076557751;0.877195609098484;0.9895519614219666
53;1;2;2.058063286584373;0.8099938274834182;0.9895519614219666
54;1;1;4.309894877939911;0.8766730811528678;0.9902600049972534
54;1;2;2.0590715553930776;0.8112807175457011;0.9902600049972534
55;1;1;4.292758046400815;0.8831577488294506;0.990776002407074
55;1;2;2.066232933287764;0.8173478152392923;0.990776002407074
56;1;1;4.279912814197308;0.8885264979640493;0.9910479784011841
56;1;2;2.0087882090027396;0.8284139356471258;0.9910479784011841
57;1;1;4.279280708610198;0.8864756701035788;0.9912519454956055
57;1;2;1.98924327880664;0.83362899896178;0.9912519454956055
58;1;1;4.267342020448718;0.8874950402719861;0.9915039539337158
58;1;2;1.9794315972951964;0.8317841166287487;0.9915039539337158
59;1;1;4.283985718727491;0.8909187079884182;0.9916279911994934
59;1;2;1.9864970514245934;0.8337822726681723;0.9916279911994934
60;1;1;4.2799130782273;0.8892366073587237;0.9917399883270264
60;1;2;1.9662775588929833;0.8359169022778721;0.9917399883270264
61;1;1;4.286906768211542;0.8892502446679007;0.9918439984321594
61;1;2;1.9588971934014143;0.8317898865790498;0.9918439984321594
62;1;1;4.299852459239914;0.8901105834286849;0.9919520020484924
62;1;2;1.9368683343270963;0.8309118051335074;0.9919520020484924
63;1;1;4.3095724159342375;0.8889168777080121;0.9920479655265808
63;1;2;1.9317870125238112;0.8350891739245636;0.9920479655265808
64;1;1;4.330036175519776;0.8885232022891971;0.9921159744262695
64;1;2;1.9259072416409087;0.8370596905030112;0.9921159744262695
65;1;1;4.343335565023553;0.8874740057790245;0.9922519326210022
65;1;2;1.9144048115529415;0.8351983063472428;0.9922519326210022
66;1;1;4.333403858256497;0.8880158481848497;0.9923999905586243
66;1;2;1.899288625231348;0.8380071471910568;0.9923999905586243
67;1;1;4.3195459357698125;0.8920862676764401;0.9924559593200684
67;1;2;1.8487462806804693;0.8385365682643129;0.9924559593200684
68;1;1;4.344038191805826;0.8937527690489881;0.9925240278244019
68;1;2;1.829267336293058;0.839055851536584;0.9925240278244019
69;1;1;4.3458180651233835;0.8928405449076235;0.9926239252090454
69;1;2;1.8068762262072449;0.8393541970506178;0.9926239252090454
70;1;1;4.3510967237326295;0.8939186852362262;0.9926559925079346
70;1;2;1.8023603531831176;0.8391876576464368;0.9926559925079346
71;1;1;4.362796854428666;0.8911758883436756;0.9926759600639343
71;1;2;1.7773912934512364;0.8422484319039625;0.9926759600639343
72;1;1;4.366899582796407;0.8875066874545832;0.9927399158477783
72;1;2;1.7720723962920522;0.8425592031991012;0.9927399158477783
73;1;1;4.372058884827279;0.8858539917687462;0.9927959442138672
73;1;2;1.7629001351436475;0.8437770955822295;0.9927959442138672
74;1;1;4.365843160877288;0.8855902246351421;0.9928279519081116
74;1;2;1.7569350835558062;0.8466476198150095;0.9928279519081116
75;1;1;4.35737413138234;0.8864458480743158;0.9928959608078003
75;1;2;1.7595852842775734;0.849936656516129;0.9928959608078003
76;1;1;4.346267999047979;0.8854461680902999;0.9929080009460449
76;1;2;1.746846038318571;0.8491393177842914;0.9929080009460449
77;1;1;4.332334995590882;0.8878515000878942;0.9929519891738892
77;1;2;1.743520200049952;0.8500443266292912;0.9929519891738892
78;1;1;4.325170893678506;0.8850483527060389;0.9929720163345337
78;1;2;1.723696592631784;0.8480636845088525;0.9929720163345337
79;1;1;4.316818850849076;0.885198036782656;0.9929800033569336
79;1;2;1.712370981261646;0.8482782238809912;0.9929800033569336
80;1;1;4.320665013063388;0.880352918346011;0.9930119514465332
80;1;2;1.709091544921538;0.8476994276396042;0.9930119514465332
81;1;1;4.325720568903408;0.8808431433416839;0.9930319786071777
81;1;2;1.6890645113987652;0.8477563718950138;0.9930319786071777
82;1;1;4.328066801097419;0.8815504211931069;0.9930720329284668
82;1;2;1.6789182025005402;0.8508059579037899;0.9930720329284668
83;1;1;4.323929025063178;0.8815504211931069;0.9930480122566223
83;1;2;1.6648835576731136;0.8492349395474998;0.9930480122566223
84;1;1;4.329605808489655;0.8816148010754663;0.9930599927902222
84;1;2;1.6578527429520644;0.8464329730308924;0.9930599927902222
85;1;1;4.334625846773371;0.8816148010754672;0.9930880069732666
85;1;2;1.6578352792889426;0.8444842803945511;0.9930880069732666
86;1;1;4.326217382730394;0.8809233415087352;0.993116021156311
86;1;2;1.650856590246776;0.8450921996642782;0.993116021156311
87;1;1;4.326943916464799;0.880923341508737;0.9931359887123108
87;1;2;1.63133801643988;0.8459427640312973;0.9931359887123108
88;1;1;4.318042212315248;0.8820051997069314;0.9931520223617554
88;1;2;1.6172235436264453;0.8468713576329336;0.9931520223617554
89;1;1;4.313686118612171;0.881043821967797;0.993183970451355
89;1;2;1.6161042085972035;0.8448340120863858;0.993183970451355
90;1;1;4.310803429182716;0.8851889989698725;0.9932039976119995
90;1;2;1.622219109502252;0.8459645041707775;0.9932039976119995
91;1;1;4.314140964250333;0.8851424523456046;0.9932559728622437
91;1;2;1.6110796023571226;0.8468331475610951;0.9932559728622437
92;1;1;4.310531323775897;0.8851424523456037;0.9932760000228882
92;1;2;1.6098783508623242;0.8471993552231778;0.9932760000228882
93;1;1;4.306138035926504;0.88520730622154;0.993287980556488
93;1;2;1.6065693943836177;0.8477649708752941;0.993287980556488
94;1;1;4.307213409177593;0.8871994868260149;0.9933199882507324
94;1;2;1.6117149329606288;0.847764393733661;0.9933199882507324
95;1;1;4.308252282631117;0.8871543952651919;0.9933559894561768
95;1;2;1.607332709806494;0.8481163274872934;0.9933559894561768
96;1;1;4.317126021001953;0.8866241736179372;0.9933600425720215
96;1;2;1.6001952841860554;0.848232104107582;0.9933600425720215
97;1;1;4.314166214411815;0.8866593647914582;0.9933840036392212
97;1;2;1.5975163659590832;0.849122798508839;0.9933840036392212
98;1;1;4.319964903323816;0.8868762217936572;0.9933720231056213
98;1;2;1.5986101667371475;0.8490178406797106;0.9933720231056213
99;1;1;4.317778290448826;0.8867448864461513;0.9933719635009766
99;1;2;1.5958442965234694;0.8496109393648124;0.9933719635009766
100;1;1;4.312738984507886;0.8889737140356555;0.9933840036392212
100;1;2;1.592211666321412;0.8498563095982252;0.9933840036392212
101;1;1;4.327465461577602;0.8892495603034067;0.9934120178222656
101;1;2;1.59251363816424;0.8493187692286623;0.9934120178222656
102;1;1;4.328145084565552;0.8892495603034067;0.9934160113334656
102;1;2;1.5893756818882965;0.8493028779673533;0.9934160113334656
103;1;1;4.325298425429473;0.889249560303405;0.9934279918670654
103;1;2;1.5787260033974668;0.8502562079269822;0.9934279918670654
104;1;1;4.319067012074568;0.888594538271354;0.9934359788894653
104;1;2;1.5682954955674617;0.8506504765919001;0.9934359788894653
105;1;1;4.3154573716001305;0.8893494257735162;0.9934359788894653
105;1;2;1.5665704465515375;0.8510080199631291;0.9934359788894653
106;1;1;4.313075645010547;0.8918874975819815;0.99344801902771
106;1;2;1.5684672816000553;0.8504285110868679;0.99344801902771
107;1;1;4.301922460942917;0.8945430078890979;0.9934679269790649
107;1;2;1.5671636046471669;0.849436364903077;0.9934679269790649
108;1;1;4.305472615722826;0.9022080937939414;0.9934879541397095
108;1;2;1.5671808864568249;0.849448742515277;0.9934879541397095
109;1;1;4.303373657574922;0.9006983187896154;0.9934880137443542
109;1;2;1.5636479489647925;0.8497731500282764;0.9934880137443542
110;1;1;4.299951164534715;0.9006983187896154;0.993511974811554
110;1;2;1.5609560406689615;0.8503937107083028;0.993511974811554
111;1;1;4.300241493510995;0.9006983187896154;0.9935159683227539
111;1;2;1.5581292837428133;0.8498024811646361;0.9935159683227539
112;1;1;4.29665747204823;0.9005538078693709;0.9935399889945984
112;1;2;1.5528314995916652;0.8507386204848961;0.9935399889945984
113;1;1;4.295510249261975;0.9020217388937333;0.9935640096664429
113;1;2;1.553357001415696;0.8520695161516043;0.9935640096664429
114;1;1;4.290000474257648;0.9020217388937333;0.993567943572998
114;1;2;1.5522026645508529;0.8528074139839656;0.993567943572998
115;1;1;4.294515370628104;0.9020217388937324;0.9935839772224426
115;1;2;1.5488369314298556;0.8532167615747457;0.9935839772224426
116;1;1;4.293595453195084;0.9020217388937333;0.9935999512672424
116;1;2;1.5453788815990546;0.8525355195294706;0.9935999512672424
117;1;1;4.300191394526591;0.9021421030172707;0.9936200380325317
117;1;2;1.542488612722753;0.8528657741726953;0.9936200380325317
118;1;1;4.307258860379822;0.9021421030172689;0.9936439990997314
118;1;2;1.5426051837547572;0.8536610365488277;0.9936439990997314
119;1;1;4.308203317256927;0.9013033624760007;0.9936559796333313
119;1;2;1.5394085662724883;0.8539898854092742;0.9936559796333313
120;1;1;4.304521987283028;0.8993033624760001;0.9936519265174866
120;1;2;1.540080545656048;0.8541210847045222;0.9936519265174866
121;1;1;4.302195865868143;0.8997908179700609;0.9936679601669312
121;1;2;1.5443817642599758;0.8556780796027978;0.9936679601669312
122;1;1;4.309682210838844;0.9005296930412197;0.9936879873275757
122;1;2;1.5445177743657412;0.8550760467457392;0.9936879873275757
123;1;1;4.313904983361998;0.8997748055390558;0.9936800003051758
123;1;2;1.5428502792640808;0.8557363870090335;0.9936800003051758
124;1;1;4.311131662662062;0.8997748055390566;0.9936760067939758
124;1;2;1.5467699469220264;0.8564154171787037;0.9936760067939758
125;1;1;4.318609506700756;0.9005296930412188;0.9936839938163757
125;1;2;1.5484695228513683;0.8572105772053273;0.9936839938163757
126;1;1;4.323338562653956;0.9007943555477116;0.9937119483947754
126;1;2;1.552950570545729;0.857745819714935;0.9937119483947754
127;1;1;4.3171652741415985;0.9007594089267457;0.9937360286712646
127;1;2;1.555921906540811;0.858206482309881;0.9937360286712646
128;1;1;4.314889839377763;0.9007594089267457;0.9937559962272644
128;1;2;1.5552536536178012;0.8587722887121672;0.9937559962272644
129;1;1;4.309361057561564;0.9003561041287274;0.9937679767608643
129;1;2;1.5552536536178012;0.8587722887121672;0.9937679767608643
130;1;1;4.305088128978882;0.9003561041287291;0.9937959909439087
130;1;2;1.547385905005278;0.8589154082822135;0.9937959909439087
131;1;1;4.3075729749231595;0.9003561041287274;0.9938119649887085
131;1;2;1.5478074476785482;0.859265996174523;0.9938119649887085
132;1;1;4.302042393462602;0.9003561041287291;0.9938160181045532
132;1;2;1.5502990728915345;0.8594811360653205;0.9938160181045532
133;1;1;4.305632278951124;0.8998658791330545;0.9938399791717529
133;1;2;1.5415666519771891;0.8556465045026789;0.9938399791717529
134;1;1;4.29887739144896;0.8998658791330545;0.9938600063323975
134;1;2;1.5448566907803158;0.8560196317397306;0.9938600063323975
135;1;1;4.296254051831593;0.9008668277778273;0.9938759803771973
135;1;2;1.5388835457190861;0.8559923874694761;0.9938759803771973
136;1;1;4.290417995775204;0.9008668277778265;0.9938919544219971
136;1;2;1.5382219142104345;0.8563827046757004;0.9938919544219971
137;1;1;4.284342714685145;0.9004888603523717;0.9938960075378418
137;1;2;1.5413513308643312;0.8575470552334368;0.9938960075378418
138;1;1;4.281686881182138;0.9004888603523717;0.9939279556274414
138;1;2;1.5301983607534506;0.8584018501766191;0.9939279556274414
139;1;1;4.289629182887883;0.8951835085466877;0.9939520359039307
139;1;2;1.5253586745127077;0.8637311065926379;0.9939520359039307
140;1;1;4.284850342636246;0.8976971285204947;0.9939719438552856
140;1;2;1.5269533425151138;0.864011945120867;0.9939719438552856
141;1;1;4.276112359298978;0.8976971285204947;0.9939999580383301
141;1;2;1.5199173093571732;0.8647702705205802;0.9939999580383301
142;1;1;4.277721999773416;0.8976971285204947;0.9940240383148193
142;1;2;1.5128009007865657;0.8594309584369437;0.9940240383148193
143;1;1;4.279454285912436;0.902483898572009;0.994051992893219
143;1;2;1.5063151838387174;0.8596199545035752;0.994051992893219
144;1;1;4.282385005297563;0.9024037075672489;0.9940359592437744
144;1;2;1.5047029458750432;0.860063765177526;0.9940359592437744
145;1;1;4.287696751876918;0.9031585950694119;0.9940320253372192
145;1;2;1.5049315071622393;0.8612687378886892;0.9940320253372192
146;1;1;4.2836078594430385;0.9084792697224318;0.994047999382019
146;1;2;1.504042019743813;0.8616556802180009;0.994047999382019
147;1;1;4.28305935664445;0.9088105677988771;0.9940800070762634
147;1;2;1.4970489178092308;0.862825998944146;0.9940800070762634
148;1;1;4.280663109238742;0.9076576906312415;0.9940879940986633
148;1;2;1.4970489178092308;0.862825998944146;0.9940879940986633
149;1;1;4.278527758180881;0.9076576906312415;0.9941279888153076
149;1;2;1.4962954305243805;0.8628551750637827;0.9941279888153076
150;1;1;4.278880258956715;0.9076576906312424;0.9941279888153076
150;1;2;1.49632098424083;0.8636154585035438;0.9941279888153076
151;1;1;4.269164413871381;0.911657690631241;0.9941440224647522
151;1;2;1.4960449503191864;0.8637349362025022;0.9941440224647522
152;1;1;4.267063082254439;0.9121740703717673;0.9941680431365967
152;1;2;1.4950277195162602;0.8644873052775499;0.9941680431365967
153;1;1;4.26053314460267;0.9080013071357911;0.9941960573196411
153;1;2;1.4939398125665742;0.8642607536140052;0.9941960573196411
154;1;1;4.256692602598834;0.9080013071357911;0.9942120313644409
154;1;2;1.4962800576536184;0.8639934589773968;0.9942120313644409
155;1;1;4.252343432783997;0.9080013071357902;0.9942399859428406
155;1;2;1.4987054509569084;0.8648672332963936;0.9942399859428406
156;1;1;4.25372414455634;0.9060013071357922;0.9942599534988403
156;1;2;1.4957955752104137;0.8652988333063503;0.9942599534988403
157;1;1;4.2503275034904675;0.9060013071357922;0.994271993637085
157;1;2;1.492920250126475;0.8676519549350079;0.994271993637085
158;1;1;4.251182256462743;0.9094879945538166;0.9943239688873291
158;1;2;1.4914587015300542;0.866435906952089;0.9943239688873291
159;1;1;4.253275414667733;0.9099241832895784;0.9943599700927734
159;1;2;1.487020328887934;0.8647535078444903;0.9943599700927734
160;1;1;4.255233570687765;0.9099241832895784;0.9943640232086182
160;1;2;1.487302785537759;0.8642986496257459;0.9943640232086182
161;1;1;4.2521388843986285;0.909211304846556;0.9943919777870178
161;1;2;1.4879904883125779;0.8642984871919386;0.9943919777870178
162;1;1;4.24901363503214;0.9072113048465562;0.9944239854812622
162;1;2;1.4834649119816472;0.8651239113115898;0.9944239854812622
163;1;1;4.250748972525648;0.9072113048465553;0.9944559931755066
163;1;2;1.4833171528627185;0.8656284739745059;0.9944559931755066
164;1;1;4.249545389765461;0.9072113048465571;0.9944679737091064
164;1;2;1.484679999446092;0.8661409849658486;0.9944679737091064
165;1;1;4.2481936826046205;0.909211304846556;0.9944919943809509
165;1;2;1.4834915095083838;0.866310720600366;0.9944919943809509
166;1;1;4.245688696889215;0.9124203008544267;0.9945160150527954
166;1;2;1.4800638609560144;0.8663897971241017;0.9945160150527954
167;1;1;4.249577647657846;0.9131437184791924;0.9945359826087952
167;1;2;1.4751118015780627;0.8671018872783973;0.9945359826087952
168;1;1;4.248011367671403;0.9124886964471397;0.994551956653595
168;1;2;1.4752020288134444;0.8686686403665242;0.994551956653595
169;1;1;4.242766186107747;0.916304977937922;0.9945759773254395
169;1;2;1.4738176724840342;0.8691918686019107;0.9945759773254395
170;1;1;4.232666320637636;0.916082159411399;0.994596004486084
170;1;2;1.4749593704056991;0.8741242114540144;0.994596004486084
171;1;1;4.235430624074816;0.9158405844912139;0.9946279525756836
171;1;2;1.4740280189516346;0.8738310575057309;0.9946279525756836
172;1;1;4.23096528011737;0.9158405844912139;0.9946439862251282
172;1;2;1.4727009777175342;0.8743548056626089;0.9946439862251282
173;1;1;4.22177183071746;0.9138405844912132;0.9946520328521729
173;1;2;1.4699019537408038;0.8743321739966263;0.9946520328521729
174;1;1;4.2254817365308615;0.9138405844912123;0.9946600198745728
174;1;2;1.4680008173839116;0.8744049167278716;0.9946600198745728
175;1;1;4.2205764358061035;0.9139719198387191;0.9946879744529724
175;1;2;1.4670631134197176;0.8739839260260474;0.9946879744529724
176;1;1;4.217741968949967;0.91397191983872;0.9946999549865723
176;1;2;1.463589678665981;0.874090191591824;0.9946999549865723
177;1;1;4.224006450573222;0.9139719198387191;0.9947119951248169
177;1;2;1.454390025252363;0.8742810414389255;0.9947119951248169
178;1;1;4.220106316043333;0.9139719198387191;0.9947479963302612
178;1;2;1.4596296257573265;0.8738192190154312;0.9947479963302612
179;1;1;4.213373969803931;0.9104443617902707;0.9947640299797058
179;1;2;1.4578141744531496;0.8742333212635209;0.9947640299797058
180;1;1;4.210595994715462;0.9104443617902689;0.9947800636291504
180;1;2;1.4540775310438638;0.8747327807914718;0.9947800636291504
181;1;1;4.2202734757980025;0.913800523519475;0.9947800040245056
181;1;2;1.4480783013284562;0.8760084107739079;0.9947800040245056
182;1;1;4.215844016255129;0.9141650514960737;0.9947800040245056
182;1;2;1.4410674509448356;0.8758643980480403;0.9947800040245056
183;1;1;4.217846861255149;0.9143089380295297;0.9947999715805054
183;1;2;1.4391273646251692;0.874893375742738;0.9947999715805054
184;1;1;4.220943370030841;0.9143089380295297;0.9948079586029053
184;1;2;1.4382552272819442;0.868751273693535;0.9948079586029053
185;1;1;4.227276209058447;0.910223538289948;0.9948119521141052
185;1;2;1.4492974698464582;0.8697707078063819;0.9948119521141052
186;1;1;4.216468736189417;0.9104235511696368;0.9948279857635498
186;1;2;1.4489625913567181;0.8704384181880309;0.9948279857635498
187;1;1;4.214415201572047;0.9104235511696377;0.9948480129241943
187;1;2;1.4496959955452757;0.8697028413618186;0.9948480129241943
188;1;1;4.214488545909527;0.9104235511696386;0.994875967502594
188;1;2;1.4479301976532257;0.8700126071133907;0.994875967502594
189;1;1;4.224558181595875;0.9060301422485182;0.9949079751968384
189;1;2;1.447298440036647;0.8698648914389766;0.9949079751968384
190;1;1;4.22442827948998;0.9053579009020352;0.9949239492416382
190;1;2;1.4421106972139182;0.8700291870918506;0.9949239492416382
191;1;1;4.217876468904146;0.9031774146305427;0.9949400424957275
191;1;2;1.4373715076935696;0.8712625841579298;0.9949400424957275
192;1;1;4.217552400515437;0.9008810697093645;0.9949840307235718
192;1;2;1.4383602365907686;0.8710679329381468;0.9949840307235718
193;1;1;4.2194267034963655;0.9008810697093645;0.9950240254402161
193;1;2;1.4351130828022125;0.8716202136150883;0.9950240254402161
194;1;1;4.2268946345207254;0.9008810697093637;0.9950199723243713
194;1;2;1.4336928296455422;0.8721378303623144;0.9950199723243713
195;1;1;4.226629972014237;0.9028810697093652;0.9950439929962158
195;1;2;1.430527535211004;0.8725917448225369;0.9950439929962158
196;1;1;4.229634651648505;0.904881069709365;0.9950519800186157
196;1;2;1.430527535211004;0.8725917448225369;0.9950519800186157
197;1;1;4.235128414221828;0.904881069709365;0.9950799942016602
197;1;2;1.4338691207262944;0.8724795240973067;0.9950799942016602
198;1;1;4.233111894365643;0.9053712947050379;0.9950999021530151
198;1;2;1.4362448324641548;0.8724795240973067;0.9950999021530151
199;1;1;4.220325899732984;0.9053712947050379;0.9951159954071045
199;1;2;1.4362448324641548;0.8724795240973067;0.9951159954071045
0;2;1;4.360887361969089;0.6901326842678337;0.6735680103302002
0;2;2;2.2379345321106445;0.38140670896886064;0.6735680103302002
1;2;1;4.360273205970784;0.6895629820128404;0.6787420511245728
1;2;2;2.247174985038342;0.38742836922579915;0.6787420511245728
2;2;1;4.340106841608943;0.6777191447058746;0.688107967376709
2;2;2;2.1945977334071722;0.38149824473836524;0.688107967376709
3;2;1;4.320852533584541;0.6656749355690046;0.7008999586105347
3;2;2;2.147421205386758;0.36262768908090326;0.7008999586105347
4;2;1;4.263246493580427;0.6354404631785924;0.7157440185546875
4;2;2;2.155145693428632;0.35049436763725295;0.7157440185546875
5;2;1;4.254672275086581;0.6198250462017381;0.7309659719467163
5;2;2;2.1420713161249836;0.35455516280331567;0.7309659719467163
6;2;1;4.1944577267034315;0.5841951266057883;0.7455359697341919
6;2;2;2.1411951429924843;0.36098072661943936;0.7455359697341919
7;2;1;4.08909733230198;0.5634555242223271;0.7578679919242859
7;2;2;2.200126520020147;0.3424334259386175;0.7578679919242859
8;2;1;4.025648164829166;0.5371814542443136;0.7674000263214111
8;2;2;2.149714398138374;0.31977191246575654;0.7674000263214111
9;2;1;3.977592358631105;0.5235524670103366;0.774120032787323
9;2;2;2.101376317154674;0.3086795261421478;0.774120032787323
10;2;1;3.944268238233043;0.503063484864624;0.7786759734153748
10;2;2;2.1533295954489367;0.30831023924810497;0.7786759734153748
11;2;1;3.887241647391325;0.5123396296998877;0.7815920114517212
11;2;2;2.0698460399707015;0.288249881455378;0.7815920114517212
12;2;1;3.8871204795959864;0.5100567734634183;0.7835959792137146
12;2;2;2.0124109158112162;0.28478794306777777;0.7835959792137146
13;2;1;3.8550107355328826;0.5041708347287885;0.7852659821510315
13;2;2;2.0021968067693106;0.2805819142413952;0.7852659821510315
14;2;1;3.8675080755770086;0.5001987941920136;0.7869679927825928
14;2;2;1.9773479856165217;0.27717039091570905;0.7869679927825928
15;2;1;3.834556046368636;0.5020411085803325;0.7880880236625671
15;2;2;1.9509472716075784;0.2782481261173646;0.7880880236625671
