epoch,rand_init,layer,T,Y
35,1,1,4.613842119524357,0.8619398199975352
35,1,2,1.8979038473081848,0.5790505495329099
36,1,1,4.616055010560444,0.863225011393304
36,1,2,1.8961865814171492,0.6013348458200833
37,1,1,4.611342678288466,0.8617438162514395
37,1,2,1.890335257680106,0.6149753648026532
38,1,1,4.615795932735004,0.8629101426833534
38,1,2,1.8836944053261533,0.629935126568756
39,1,1,4.624007939499897,0.8641163705849326
39,1,2,1.8731398834986681,0.644130721956115
40,1,1,4.621644490458055,0.8618451952723021
40,1,2,1.8718806832998212,0.6564377266335057
41,1,1,4.623834820223161,0.8617582359984848
41,1,2,1.884494297321556,0.6737983532533711
42,1,1,4.6154617506232345,0.8640129317196088
42,1,2,1.8947957365836938,0.6899424425567577
43,1,1,4.604959392605524,0.864289984692566
43,1,2,1.8899005111122333,0.7077608778024516
44,1,1,4.599367652283686,0.8654161588566103
44,1,2,1.8862551665860927,0.7233333546052174
45,1,1,4.5905848624390195,0.8634082863148045
45,1,2,1.878035071894276,0.737312533291425
46,1,1,4.585333537407559,0.8645670170063999
46,1,2,1.877501743625098,0.7500969194747218
47,1,1,4.577941703243281,0.863791995627845
47,1,2,1.8783235354678087,0.7632716070494951
48,1,1,4.575995956850324,0.8637605988534434
48,1,2,1.8791409954773561,0.7753831067621166
49,1,1,4.566347549436439,0.8644525434284143
49,1,2,1.867838881728515,0.7846076310900316
50,1,1,4.565606673815434,0.8620741135975534
50,1,2,1.859448944859393,0.7946490983674455
51,1,1,4.555344441847559,0.8610609076028375
51,1,2,1.8605542143510334,0.8022253978605991
52,1,1,4.550427435427348,0.8616996945069566
52,1,2,1.854250791102352,0.8108861350376024
53,1,1,4.5433302589830085,0.8610099590396514
53,1,2,1.8510083788802882,0.8176845616432153
54,1,1,4.541242296822147,0.8617668945528134
54,1,2,1.846856543315086,0.8221968509411401
55,1,1,4.541155052505015,0.8609714024051787
55,1,2,1.8376616706942874,0.8251120647345234
56,1,1,4.531322174721993,0.8615048320062977
56,1,2,1.83209324475901,0.8278745314156923
57,1,1,4.526408685041081,0.8624465563280026
57,1,2,1.821669229709764,0.8297274680926425
58,1,1,4.518537831029934,0.8625246686243999
58,1,2,1.8100142518563818,0.8307919626107827
59,1,1,4.515280595830911,0.8620111819155607
59,1,2,1.7976680186769283,0.832218227907187
60,1,1,4.513396150328853,0.860802719868885
60,1,2,1.7952371162638077,0.8340483504621381
61,1,1,4.514980561236198,0.8604420521575644
61,1,2,1.7865342842500498,0.8347201523709256
62,1,1,4.510874802113778,0.8588711268775908
62,1,2,1.7846760552690846,0.8349813947117464
63,1,1,4.509226475255823,0.858306176582099
63,1,2,1.78317335537018,0.8372397640108469
64,1,1,4.504501389880959,0.8578186057383537
64,1,2,1.7775326129126672,0.8383228595843635
65,1,1,4.50040277692593,0.857903449499271
65,1,2,1.7690074660399384,0.839889003862464
66,1,1,4.499912307103384,0.8573967632982997
66,1,2,1.7668071037035862,0.8406820645594628
67,1,1,4.498281559445292,0.8585431482768513
67,1,2,1.753156292606545,0.8403035991675947
68,1,1,4.496708971469232,0.8590755582024787
68,1,2,1.7447576922229517,0.8410458382145349
69,1,1,4.4965350259965335,0.8592152649081948
69,1,2,1.7386956297260259,0.8426058057610195
70,1,1,4.491374276716104,0.8592075942574935
70,1,2,1.7267176983555803,0.8433268475064133
71,1,1,4.48393241819058,0.8589163032708917
71,1,2,1.7199546043032665,0.8442587912659487
72,1,1,4.483685703618239,0.8583137435726851
72,1,2,1.71246680343567,0.8445584887634827
73,1,1,4.484166200685317,0.8575484953691292
73,1,2,1.705577097534693,0.8447648174440063
74,1,1,4.480947688651049,0.8567176939464165
74,1,2,1.6877748340235064,0.8460902570334912
75,1,1,4.477937392607327,0.8567899385736348
75,1,2,1.678073937240133,0.8465949272861213
76,1,1,4.479142452322593,0.8560091153101039
76,1,2,1.6682623814251958,0.8474807128153223
77,1,1,4.476264352332744,0.8555889982002753
77,1,2,1.6583877922060868,0.8484076348861422
78,1,1,4.472473650302403,0.8545325025739743
78,1,2,1.6457863839365725,0.8478630363483926
79,1,1,4.471296743079648,0.8547837149676196
79,1,2,1.6333856224906178,0.8480708153682612
80,1,1,4.469039978694766,0.855547653324142
80,1,2,1.6245920676808137,0.8491125263531449
81,1,1,4.471485775501673,0.8549618556928946
81,1,2,1.6137948027092754,0.8497485908871609
82,1,1,4.4717707964933275,0.8541423576796978
82,1,2,1.601967721394658,0.8500112657057923
83,1,1,4.468460499602704,0.8540817316372324
83,1,2,1.5957435872981005,0.8499786233404376
84,1,1,4.464940414163403,0.8539827233501631
84,1,2,1.58540960044009,0.8511225199018244
85,1,1,4.4665378030346465,0.8539146475825339
85,1,2,1.5740617683761755,0.8514154103124301
86,1,1,4.46659946363474,0.8541884355805749
86,1,2,1.5666636259939022,0.852371481352634
87,1,1,4.467875667584311,0.8543705487184425
87,1,2,1.5595244491535096,0.8526337087948175
88,1,1,4.470014176316269,0.8562936683982887
88,1,2,1.5486198663560522,0.8519437308565427
89,1,1,4.4691270302450095,0.8560866296634009
89,1,2,1.5416136888454801,0.851595957384284
90,1,1,4.468653460894844,0.855668807969221
90,1,2,1.534066238483729,0.8514047970743448
91,1,1,4.468745498811573,0.8556201764099782
91,1,2,1.5268787144814961,0.8509889555204793
92,1,1,4.468410254558849,0.8555599230937334
92,1,2,1.5210306956482817,0.8514586635336578
93,1,1,4.4737977186539615,0.855293608492893
93,1,2,1.5181069023947789,0.8516742368468284
94,1,1,4.474681665664962,0.855050954556873
94,1,2,1.5143357104019781,0.851459310925478
95,1,1,4.476818094056646,0.855742057721808
95,1,2,1.5116251717764548,0.8512916634817045
96,1,1,4.477498647969913,0.8551256625672696
96,1,2,1.5076912409062668,0.8512410444149743
97,1,1,4.477502523760705,0.8548675801054753
97,1,2,1.5053524435890138,0.8514310643983611
98,1,1,4.478126094217765,0.8550360152950081
98,1,2,1.499940571644264,0.8513042826958763
99,1,1,4.475706366951001,0.8552212735315008
99,1,2,1.4943354029368177,0.8517686635609172
100,1,1,4.4769093091629015,0.8550345583795851
100,1,2,1.4888908819924094,0.8517245853122581
101,1,1,4.480035297961781,0.8552789360934616
101,1,2,1.4816696975651187,0.8514639238706554
102,1,1,4.477829735029734,0.855137950829346
102,1,2,1.478355255812997,0.8516980240235372
103,1,1,4.477068487190694,0.8546458973157103
103,1,2,1.4741475158707775,0.851998636644463
104,1,1,4.479619111961045,0.8543159389729773
104,1,2,1.4710420408650755,0.8522121351603476
105,1,1,4.475297654253305,0.8544260101114691
105,1,2,1.4657996791147045,0.8525246478940178
106,1,1,4.476385750663436,0.8543891338155705
106,1,2,1.4622119642677776,0.8530843058803392
107,1,1,4.473448005189861,0.854927116284248
107,1,2,1.456356972184933,0.8537788392095518
108,1,1,4.473897818105437,0.8551493027131034
108,1,2,1.4539248884302243,0.8542109519615426
109,1,1,4.4726391036122495,0.8548983478977892
109,1,2,1.4510105403203015,0.8546274281110113
110,1,1,4.472143047858447,0.8548592945362969
110,1,2,1.447321817596297,0.853895614500412
111,1,1,4.470610406290559,0.8547956951634026
111,1,2,1.4441809242162504,0.8542478952974721
112,1,1,4.469591004717703,0.8551833899049681
112,1,2,1.443193590791699,0.8536117891259889
113,1,1,4.467550356192495,0.8553298133898295
113,1,2,1.4366442972494955,0.854079695561424
114,1,1,4.467718853170365,0.8553542441177031
114,1,2,1.4356538520727993,0.8544563743657214
115,1,1,4.464137639848804,0.8554966720984201
115,1,2,1.4304379125865578,0.8537691559895833
116,1,1,4.462930860303916,0.8560183281083473
116,1,2,1.428267353348187,0.8536828917950312
117,1,1,4.46172712813995,0.8555869923934836
117,1,2,1.42299470830039,0.8540909853267209
118,1,1,4.459692700422536,0.8556238569491166
118,1,2,1.4220883428487996,0.8540023050001491
119,1,1,4.454362878061333,0.8563540416918611
119,1,2,1.4198274550475558,0.8541097111584799
120,1,1,4.452298807803429,0.8565714372300146
120,1,2,1.415797107960035,0.854271356880659
121,1,1,4.451476324978965,0.856458573496421
121,1,2,1.4125625131982043,0.8546060436762559
122,1,1,4.45049708877656,0.8552547490167361
122,1,2,1.4112845751207317,0.8550543178755503
123,1,1,4.44845966884273,0.8551792945817684
123,1,2,1.4073531023850787,0.8550465250508013
124,1,1,4.445325474745623,0.8553892583410416
124,1,2,1.4053696734839125,0.8554832729978772
125,1,1,4.440236031197677,0.8552593191381419
125,1,2,1.4040555924620683,0.8557363939583089
126,1,1,4.436737997758479,0.8555273319345842
126,1,2,1.4009754440193314,0.8562375944471539
127,1,1,4.437128199586152,0.855315562133864
127,1,2,1.398489507644821,0.8559199161025073
128,1,1,4.435676564727037,0.8550006691993399
128,1,2,1.3964620433576966,0.8561738468815321
129,1,1,4.432993822249616,0.8548513810370499
129,1,2,1.3921302948674636,0.855645280285763
130,1,1,4.432467120716091,0.8546233907399712
130,1,2,1.389271440094971,0.8557842217843814
131,1,1,4.431575285747446,0.8551691683825222
131,1,2,1.3874400696248186,0.8559765234419103
132,1,1,4.429989157312519,0.8556051354588075
132,1,2,1.3869800998457062,0.8557983073688806
133,1,1,4.427589682360021,0.8561560031842097
133,1,2,1.385087572317314,0.8558328621870062
134,1,1,4.425977909311516,0.8562598015526728
134,1,2,1.3830885536182533,0.8560775687778048
135,1,1,4.425192791786549,0.8570424031648356
135,1,2,1.380961778483444,0.8560716919015716
136,1,1,4.4241663613307685,0.8565615287736028
136,1,2,1.3794387693812489,0.8563846620469144
137,1,1,4.422503766504921,0.8565384871620907
137,1,2,1.375715718211982,0.856581967427787
138,1,1,4.422783294257368,0.8566397986264169
138,1,2,1.3736966184436978,0.8560819056755116
139,1,1,4.421575709197986,0.8573902254581167
139,1,2,1.3708298133084078,0.8565107483477545
140,1,1,4.418874258622569,0.8576800249654069
140,1,2,1.3684836936212683,0.8567796887438011
141,1,1,4.4194566647507845,0.8577139501489075
141,1,2,1.364895401254178,0.8564095772485318
142,1,1,4.420085734900551,0.8578129007712345
142,1,2,1.3637756423354936,0.8559636759722462
143,1,1,4.418299229112271,0.8577659901218437
143,1,2,1.3605039998276212,0.8553193692209606
144,1,1,4.415084328717061,0.8576676095512177
144,1,2,1.359447065638272,0.8553968354083366
145,1,1,4.413912250274705,0.857330470211406
145,1,2,1.3584002839574953,0.8554091143115845
146,1,1,4.412553952009818,0.8574233546554577
146,1,2,1.3573938634201195,0.8550057909085815
147,1,1,4.413112512142204,0.8559022902262505
147,1,2,1.3561954135988126,0.8551180157249214
148,1,1,4.41005942005061,0.8557419358358338
148,1,2,1.3557914009205376,0.8547646341321826
149,1,1,4.410314167634867,0.8556242340953402
149,1,2,1.3550014533367678,0.854224431631585
150,1,1,4.411067930632706,0.8551883773354945
150,1,2,1.3540862377113774,0.8540695971309282
151,1,1,4.410854939899453,0.8549612338889592
151,1,2,1.3509433729033162,0.8538390532805642
152,1,1,4.408782598931346,0.8550401908549325
152,1,2,1.3500156679872637,0.8538087781585966
153,1,1,4.407416901628416,0.8545232110442651
153,1,2,1.3486617746996084,0.8534080909546145
154,1,1,4.40714139906394,0.8549041259596937
154,1,2,1.3464244983021256,0.8534677126944139
155,1,1,4.40622256027666,0.8547171808657508
155,1,2,1.3459915026931615,0.8537750483227575
156,1,1,4.4040177130481455,0.8539600395612501
156,1,2,1.3429210110095129,0.8536777448181505
157,1,1,4.401452419185847,0.8539014208574702
157,1,2,1.3413022646278012,0.8532623999747169
158,1,1,4.400369828866204,0.8540791269723655
158,1,2,1.3394820492104493,0.8529764091554042
159,1,1,4.399600802566125,0.8540318085035494
159,1,2,1.3381176768315362,0.8524811232103375
160,1,1,4.397994175414768,0.8541105575728949
160,1,2,1.3374923334858488,0.8516249198870636
161,1,1,4.40007232587596,0.8540270545214836
161,1,2,1.3370926060369843,0.8520313374305215
162,1,1,4.398466104712703,0.8537674999103428
162,1,2,1.3371212825898393,0.852246569934298
163,1,1,4.39865447023074,0.8543880568376183
163,1,2,1.3353219476519698,0.8521979759049327
164,1,1,4.3992688379169085,0.8543709140133924
164,1,2,1.3338265819636907,0.8525008685775628
165,1,1,4.397760138018434,0.8538362843327256
165,1,2,1.3311106090415619,0.8515352964723508
166,1,1,4.396147037241709,0.8540090103024491
166,1,2,1.3295662294635262,0.8507752170511167
167,1,1,4.396130703119633,0.853782871191072
167,1,2,1.328569498117984,0.8508618266390342
168,1,1,4.397913308043057,0.8545310151038752
168,1,2,1.3261960971988103,0.8508308366817845
169,1,1,4.397779357798016,0.8543630568323852
169,1,2,1.3257018503819271,0.850732289522349
170,1,1,4.396182239245277,0.854504883291086
170,1,2,1.3248491950949912,0.8509075403884072
171,1,1,4.39538592766476,0.8550610039617217
171,1,2,1.3227096224058466,0.8505943242305869
172,1,1,4.395342406267371,0.8550855608502097
172,1,2,1.3213032403085307,0.8497123569384533
173,1,1,4.39285414943979,0.8548278087093912
173,1,2,1.3205101093147853,0.8498283622053306
174,1,1,4.393305313504641,0.8550595989996346
174,1,2,1.318945131400632,0.8500124671808189
175,1,1,4.392320615975638,0.8550560180246762
175,1,2,1.3186130126981794,0.8501350043350451
176,1,1,4.392189478928863,0.8546748042711085
176,1,2,1.3177223380998644,0.8503810985356846
177,1,1,4.393090866624703,0.8542487963388412
177,1,2,1.315604753485748,0.8504719424637575
178,1,1,4.392163250308235,0.8543628025062358
178,1,2,1.314263894710976,0.8508017524975293
179,1,1,4.390214453679056,0.8541812865116194
179,1,2,1.3135988717814842,0.8508184727554435
180,1,1,4.391145631052552,0.854378354793722
180,1,2,1.3133214580966053,0.850537305122895
181,1,1,4.390500787921189,0.8542433901922575
181,1,2,1.3129877293680634,0.850668722686974
182,1,1,4.38968449027038,0.8542746883458445
182,1,2,1.312986387244857,0.8507654483897458
183,1,1,4.3892092474502835,0.854987522917046
183,1,2,1.311057521464675,0.8507187242518142
184,1,1,4.389205266748495,0.855474912288523
184,1,2,1.309552722746905,0.8508773576152686
185,1,1,4.390801020825383,0.8555580053985041
185,1,2,1.3085981309328636,0.8508133688612407
186,1,1,4.390960033595039,0.8555179531383903
186,1,2,1.3071384708723492,0.8504265399614521
187,1,1,4.389273579578255,0.8554353240131594
187,1,2,1.3057824963510702,0.850573940801806
188,1,1,4.387375301125722,0.8553075672292136
188,1,2,1.3052911169124437,0.8503695973067078
189,1,1,4.387628026899292,0.8552644076529594
189,1,2,1.3038881390832202,0.8504966318808571
190,1,1,4.387865220612538,0.8551051426978091
190,1,2,1.3026698652474025,0.8501978526019824
191,1,1,4.388102096378692,0.855284371264883
191,1,2,1.301397559901237,0.8505175551651032
192,1,1,4.385396691699985,0.8551567066065617
192,1,2,1.3005041140644744,0.8506839666005481
193,1,1,4.381865506030452,0.8550160425297104
193,1,2,1.299291392977878,0.8507659696129051
194,1,1,4.3801380017424245,0.8556320644246007
194,1,2,1.2982476122453122,0.8509937939636756
195,1,1,4.378667883832414,0.8556785327498106
195,1,2,1.2981457262094453,0.8511107599093548
196,1,1,4.37843468465325,0.8556975275880783
196,1,2,1.2981200489329279,0.851197181845238
197,1,1,4.377565672182754,0.8555454623088199
197,1,2,1.2965788646075556,0.851481434111423
198,1,1,4.375234937188701,0.8550562854993888
198,1,2,1.2951415162980284,0.8515996358388187
199,1,1,4.375871358783384,0.8548920166893623
199,1,2,1.2930181627146569,0.8516984261572897
200,1,1,4.373823435064603,0.8549142535396461
200,1,2,1.2924205840283456,0.8517790519232493
201,1,1,4.375190506832729,0.8553451025956562
201,1,2,1.2911499869661966,0.8519652971278076
202,1,1,4.375615255925225,0.8552769353788552
202,1,2,1.290454668219116,0.8521496970555424
203,1,1,4.374274032652916,0.8554856484658231
203,1,2,1.2885259590691494,0.8522034317543512
204,1,1,4.374075644299223,0.8554250680779267
204,1,2,1.2871286575621461,0.852340165450713
205,1,1,4.3738864218871125,0.8549614018216847
205,1,2,1.286114557992076,0.8525631253601209
206,1,1,4.373408072942082,0.8549630257387539
206,1,2,1.2845989685313235,0.8522016887664003
207,1,1,4.372597612019588,0.8550917616726874
207,1,2,1.2831828813542758,0.8523114225660029
208,1,1,4.3725270574448665,0.8552756718013841
208,1,2,1.2810498317882102,0.8521301046317209
209,1,1,4.371223215238553,0.8554253089586901
209,1,2,1.2807289574058593,0.8522347739194833
210,1,1,4.370583073865385,0.8553322205654927
210,1,2,1.2801994160874184,0.8522757167789528
211,1,1,4.370935131841645,0.8552907549514606
211,1,2,1.279022659125033,0.8523301115119448
212,1,1,4.370502870139301,0.8548987720887107
212,1,2,1.2781443115465132,0.8524035875979572
213,1,1,4.371622967222688,0.854878042031765
213,1,2,1.2774536808677563,0.8524056400237456
214,1,1,4.371697120831614,0.8546819122427642
214,1,2,1.2765047178024993,0.8523538575268894
215,1,1,4.371413627297052,0.8543790695881457
215,1,2,1.2755898096376672,0.8523593760435797
216,1,1,4.37200625330766,0.8542418181492826
216,1,2,1.2743712967129728,0.8523707812016439
217,1,1,4.372750870130281,0.8540429159308252
217,1,2,1.2744608645553868,0.8524028953225629
218,1,1,4.373607947712038,0.8541344294824222
218,1,2,1.2740338721141793,0.8524426084374293
219,1,1,4.372115298110312,0.8537590255698841
219,1,2,1.2736222963971109,0.8521023750849959
220,1,1,4.369980727397197,0.8531379526356666
220,1,2,1.2729470078296599,0.8519658078912671
221,1,1,4.370644883684095,0.8532437638479555
221,1,2,1.2723163238415092,0.8522189493108723
222,1,1,4.371187702737318,0.8534706214548775
222,1,2,1.2706723419657102,0.8517976833298695
223,1,1,4.368565413123022,0.8531083589259403
223,1,2,1.2693561610159199,0.8518486233263438
224,1,1,4.368776184059505,0.8530534110035362
224,1,2,1.268493762090423,0.8520048895662589
225,1,1,4.370204380073198,0.8533065993247071
225,1,2,1.2677191723930221,0.8517993778526343
226,1,1,4.370393930553326,0.8533606186392024
226,1,2,1.2672509926000055,0.8518847473050384
227,1,1,4.370387496918174,0.8532444532493697
227,1,2,1.266335511760194,0.8520222512526274
228,1,1,4.368503902018534,0.8529604581859074
228,1,2,1.2652556767816288,0.8521493619404317
229,1,1,4.370143570503924,0.852810661134721
229,1,2,1.2648373130490347,0.8520883863701294
230,1,1,4.369889873998098,0.8529030194170755
230,1,2,1.264491152928687,0.8521652761117284
231,1,1,4.36875983359036,0.8529763272334243
231,1,2,1.2642356605999678,0.8521376035987642
232,1,1,4.367491017523932,0.8528803487629393
232,1,2,1.264038559712077,0.8522175231265785
233,1,1,4.367948891476514,0.853019402519891
233,1,2,1.2635459083908671,0.852291986413479
234,1,1,4.368253263416387,0.8530077558330769
234,1,2,1.263420613385664,0.8517465009539951
235,1,1,4.369347349005636,0.8527254340603792
235,1,2,1.2619202329126615,0.8518438373111068
236,1,1,4.371808652946157,0.8528355267305292
236,1,2,1.2613669172754802,0.8518908638383187
237,1,1,4.372738645491314,0.853068990442023
237,1,2,1.259939112828068,0.8517835003464382
238,1,1,4.374015532510819,0.8529726374295077
238,1,2,1.2595002846572605,0.8518439107618256
239,1,1,4.37296110253522,0.8529618183585317
239,1,2,1.2591936774934291,0.8518762071756241
240,1,1,4.372491118962513,0.8529723896852994
240,1,2,1.2578930653944713,0.8513737465541227
241,1,1,4.370816712731489,0.8529825937795872
241,1,2,1.2570120744349422,0.8514505144680387
242,1,1,4.37138808586601,0.8529674142545032
242,1,2,1.2562751041256561,0.8510610816675825
243,1,1,4.370990906682966,0.8532121692991863
243,1,2,1.2556871734067592,0.8508081435050938
244,1,1,4.3713589481195365,0.8532204712492275
244,1,2,1.2559713189973492,0.8505306000022905
245,1,1,4.3718858207272415,0.8530279923975321
245,1,2,1.2557048622742668,0.8506194824717546
246,1,1,4.371619708750896,0.853075998773603
246,1,2,1.2554896192485954,0.8507773829820162
247,1,1,4.372658935901891,0.8532387051683497
247,1,2,1.2542077415424666,0.8505055808388184
248,1,1,4.373429577546445,0.8532103486959066
248,1,2,1.2538301089505675,0.8506435029639334
249,1,1,4.374265837773409,0.8532361635138184
249,1,2,1.2538378220557052,0.8507617745240714
250,1,1,4.371088051497598,0.8530796609482136
250,1,2,1.253862744128952,0.8507855961119168
251,1,1,4.37235685024131,0.8531519527626301
251,1,2,1.2535068157365448,0.8508372826652515
252,1,1,4.37415564153894,0.853448315714953
252,1,2,1.2531211631157646,0.8506239908509365
253,1,1,4.374590510454228,0.853572030177661
253,1,2,1.2519343552817004,0.8507693628624118
254,1,1,4.375122864046651,0.8541678325343147
254,1,2,1.251524670208398,0.8507096154501919
255,1,1,4.373046111800814,0.8545897258830921
255,1,2,1.251023648240352,0.8508050563463292
256,1,1,4.3746166736258285,0.8548457069156807
256,1,2,1.2503627678448481,0.850737877463632
257,1,1,4.374723566352345,0.8547776708412549
257,1,2,1.2488764656953668,0.8508690788065199
258,1,1,4.373201021693255,0.8551226435796213
258,1,2,1.2484369577058914,0.8508518899357558
259,1,1,4.372601060227513,0.8550771308746006
259,1,2,1.2475809215031424,0.8507898582171465
260,1,1,4.373575170605477,0.8547098093474386
260,1,2,1.2463624183708477,0.8508260953044466
261,1,1,4.372708750669171,0.8547128858993691
261,1,2,1.245177889067036,0.8509025498959089
262,1,1,4.373758178086687,0.8549546750354482
262,1,2,1.2444483678080331,0.8506277951616528
263,1,1,4.373436294065848,0.8549510654159667
263,1,2,1.2441576770202314,0.8506067860153848
264,1,1,4.3736424737178154,0.8550936542654659
264,1,2,1.2437343071817448,0.8506209097726374
265,1,1,4.372740806467617,0.855649007038565
265,1,2,1.2427729671584444,0.8504192105740729
266,1,1,4.372455138275058,0.8558795936336052
266,1,2,1.2423823670188714,0.8504318669842035
267,1,1,4.372268586819352,0.855962210989671
267,1,2,1.241882075747168,0.8505700668697926
268,1,1,4.37246426426829,0.855707244599123
268,1,2,1.241966957541159,0.8503871662289382
269,1,1,4.372623676093399,0.8556304221005675
269,1,2,1.241747257435315,0.8504509967153173
270,1,1,4.373572691609123,0.8555988544037607
270,1,2,1.2417807404588785,0.8505449383464723
271,1,1,4.371147584290207,0.8550984625216529
271,1,2,1.2414720491136872,0.8506553792750937
272,1,1,4.370432294336125,0.8549243157493409
272,1,2,1.2415292108023577,0.850652045423212
273,1,1,4.3716485599784445,0.8548409521100453
273,1,2,1.2410193532505414,0.8507372887832276
274,1,1,4.369802181504733,0.8542319049812868
274,1,2,1.2408695491125101,0.8502585587187852
275,1,1,4.369630695589291,0.8537635394039844
275,1,2,1.239216054998085,0.8503472554200551
276,1,1,4.369310772074694,0.8535165963260845
276,1,2,1.2385435416045327,0.8503613797297964
277,1,1,4.370455680818806,0.8537466132975888
277,1,2,1.2378262226381738,0.8500426575774491
278,1,1,4.371073934311337,0.8533019416680574
278,1,2,1.2375161928872753,0.8501057547014841
279,1,1,4.372984363494945,0.8534175275151421
279,1,2,1.2370277761283797,0.8499856062911655
280,1,1,4.373860415926112,0.8528735726988188
280,1,2,1.2356534137897164,0.8494851729874346
281,1,1,4.374674265010878,0.8531292033455298
281,1,2,1.2354063672215734,0.8495499062230834
282,1,1,4.376337351087548,0.8530520403550668
282,1,2,1.234524203306262,0.8496314069109832
283,1,1,4.3778277743512835,0.8530557463888799
283,1,2,1.2348838124521135,0.8496938895740693
284,1,1,4.379272164359566,0.852892590962254
284,1,2,1.2351109691197282,0.8497662790753999
285,1,1,4.38085501347042,0.8525863195515795
285,1,2,1.2349424076069209,0.8498387724666823
286,1,1,4.380948519825155,0.8523512896704881
286,1,2,1.2335148404039922,0.8498517824094471
287,1,1,4.382267634614055,0.8523845623644188
287,1,2,1.2336077396456426,0.8498700372495152
288,1,1,4.38291962868797,0.8525804627419422
288,1,2,1.2328543639378635,0.8500153839736808
289,1,1,4.38352385223277,0.8526027200421398
289,1,2,1.2322236956528503,0.8501683840903551
290,1,1,4.383349117204476,0.8526873269217967
290,1,2,1.2319830297706158,0.8502553309176228
291,1,1,4.383652163759255,0.85265195416914
291,1,2,1.2317036464443953,0.8504201701299934
292,1,1,4.383783519062629,0.8526018972524181
292,1,2,1.231408677081264,0.8504749125820408
293,1,1,4.383616160877638,0.8525381432557646
293,1,2,1.2308487989003218,0.8505248538065939
294,1,1,4.384805422659327,0.8526079618771831
294,1,2,1.2306441301610747,0.8505250835806497
295,1,1,4.384016025577961,0.8524842820643865
295,1,2,1.229988240084806,0.8506435257246983
296,1,1,4.381866847319281,0.8522750515477711
296,1,2,1.229634184682138,0.8506883984579652
297,1,1,4.381053542285507,0.8518072391471527
297,1,2,1.228822231776701,0.8508272399365904
298,1,1,4.3812453819416035,0.8514920900708987
298,1,2,1.2287626799363522,0.8509398165279141
299,1,1,4.382075145348092,0.8522788937078634
