epoch;rand_init;layer;I(X,T);I(Y,T);valid_auc;train_auc;valid_loss;train_loss;mean_weight_layer;std_weight_layer;mean_bias_layer;std_bias_layer
0;1;1;3.1002207170739915;0.5855927845947191;0.08554749190807343;0.08913297951221466;0.6996574997901917;0.7160600423812866;0.0657985731959343;0.35586845874786377;-0.3342877924442291;0.2258622795343399
0;1;2;3.222236844703021;0.5787689567030512;0.08554749190807343;0.08913297951221466;0.6996574997901917;0.7160600423812866;0.10109589248895645;0.3014610707759857;0.13178586959838867;0.18411386013031006
0;1;3;2.859344390111663;0.6031291045120666;0.08554749190807343;0.08913297951221466;0.6996574997901917;0.7160600423812866;-0.061354659497737885;0.33101168274879456;0.1395592987537384;0.1631796658039093
0;1;4;1.7491499081498354;0.42536977151536615;0.08554749190807343;0.08913297951221466;0.6996574997901917;0.7160600423812866;0.06756152212619781;0.29699116945266724;-0.09221020340919495;0.44415056705474854
1;1;1;3.100954058302084;0.5848986140770931;0.0863526463508606;0.08935520797967911;0.6988452076911926;0.7145406007766724;0.06570082902908325;0.3553943932056427;-0.33479365706443787;0.22526739537715912
1;1;2;3.2219200017657004;0.5777046436154336;0.0863526463508606;0.08935520797967911;0.6988452076911926;0.7145406007766724;0.10095830261707306;0.3012872636318207;0.1316877007484436;0.1846589893102646
1;1;3;2.8575968973854886;0.6057118534621164;0.0863526463508606;0.08935520797967911;0.6988452076911926;0.7145406007766724;-0.06162431091070175;0.33067041635513306;0.13992881774902344;0.16627445816993713
1;1;4;1.7555588667625166;0.4202395598996045;0.0863526463508606;0.08935520797967911;0.6988452076911926;0.7145406007766724;0.06923409551382065;0.2966258227825165;-0.07928074896335602;0.4258655905723572
2;1;1;3.1104777022649746;0.5849586374206766;0.08595007658004761;0.08998489379882812;0.6974973678588867;0.7118808627128601;0.06555844098329544;0.35471200942993164;-0.33552485704421997;0.22441275417804718
2;1;2;3.2183406355410726;0.5785033581408392;0.08595007658004761;0.08998489379882812;0.6974973678588867;0.7118808627128601;0.10075956583023071;0.3010391592979431;0.13151416182518005;0.18555037677288055
2;1;3;2.8281029850845307;0.592099293093586;0.08595007658004761;0.08998489379882812;0.6974973678588867;0.7118808627128601;-0.062013741582632065;0.3301860988140106;0.14048148691654205;0.17062120139598846
2;1;4;1.7694470151115747;0.414016785777374;0.08595007658004761;0.08998489379882812;0.6974973678588867;0.7118808627128601;0.07150842994451523;0.296152800321579;-0.0615047812461853;0.4007265567779541
3;1;1;3.1104225870376716;0.5845969845128414;0.08635265380144119;0.09116276353597641;0.6959832310676575;0.7085717916488647;0.06537427753210068;0.3538398742675781;-0.336463063955307;0.2233244925737381
3;1;2;3.245243933804474;0.5805985239570752;0.08635265380144119;0.09116276353597641;0.6959832310676575;0.7085717916488647;0.10050462931394577;0.30072546005249023;0.13125088810920715;0.1868317574262619
3;1;3;2.806574068277863;0.5756246755159848;0.08635265380144119;0.09116276353597641;0.6959832310676575;0.7085717916488647;-0.0625213086605072;0.32957473397254944;0.14120393991470337;0.17598944902420044
3;1;4;1.8146434945959697;0.4105530848863159;0.08635265380144119;0.09116276353597641;0.6959832310676575;0.7085717916488647;0.0742022693157196;0.295620858669281;-0.040097713470458984;0.3704523742198944
4;1;1;3.1082471211945837;0.5801043565341395;0.08675523102283478;0.09300735592842102;0.6946765184402466;0.7051191926002502;0.06514932215213776;0.35279250144958496;-0.337594598531723;0.22202493250370026
4;1;2;3.232713229026377;0.5784972353675286;0.08675523102283478;0.09300735592842102;0.6946765184402466;0.7051191926002502;0.10019709169864655;0.3003537654876709;0.13087499141693115;0.18854525685310364
4;1;3;2.7544926883695995;0.5689080534858189;0.08675523102283478;0.09300735592842102;0.6946765184402466;0.7051191926002502;-0.06314441561698914;0.3288494944572449;0.14208436012268066;0.18210561573505402
4;1;4;1.8173064280918627;0.4059557493983781;0.08675523102283478;0.09300735592842102;0.6946765184402466;0.7051191926002502;0.07712631672620773;0.2950645387172699;-0.016303464770317078;0.33680224418640137
5;1;1;3.09091202122395;0.5772776231080883;0.09037841856479645;0.09575077891349792;0.6938802003860474;0.7019573450088501;0.06488554924726486;0.351584255695343;-0.3389049768447876;0.220536470413208
5;1;2;3.2326624910843478;0.5795538052292235;0.09037841856479645;0.09575077891349792;0.6938802003860474;0.7019573450088501;0.09984063357114792;0.29993152618408203;0.13036341965198517;0.1907094269990921
5;1;3;2.860167397401182;0.6148860022768172;0.09037841856479645;0.09575077891349792;0.6938802003860474;0.7019573450088501;-0.06388373672962189;0.32802116870880127;0.14309436082839966;0.188665971159935
5;1;4;1.81684043754632;0.4019302968707583;0.09037841856479645;0.09575077891349792;0.6938802003860474;0.7019573450088501;0.08009395748376846;0.2944987714290619;0.008661538362503052;0.30149638652801514
6;1;1;3.076987333058323;0.5753628953467249;0.09500804543495178;0.10002272576093674;0.6937717795372009;0.6993922591209412;0.06458500772714615;0.3502280116081238;-0.34038063883781433;0.21888116002082825
6;1;2;3.2271028414877163;0.5881013571755558;0.09500804543495178;0.10002272576093674;0.6937717795372009;0.6993922591209412;0.09943855553865433;0.29946598410606384;0.12969066202640533;0.1933206021785736
6;1;3;2.7848636812602754;0.5860388334776143;0.09500804543495178;0.10002272576093674;0.6937717795372009;0.6993922591209412;-0.0647372156381607;0.32709863781929016;0.1442044973373413;0.19534499943256378
6;1;4;1.839984595540633;0.3876356022248113;0.09500804543495178;0.10002272576093674;0.6937717795372009;0.6993922591209412;0.08293110132217407;0.29391908645629883;0.03365954011678696;0.2661438584327698
7;1;1;3.0854209923949565;0.5735656387815382;0.10225442796945572;0.1065269410610199;0.6943843960762024;0.6975725889205933;0.06424970924854279;0.3487388789653778;-0.34200558066368103;0.21708226203918457
7;1;2;3.25561671194453;0.59449746208319;0.10225442796945572;0.1065269410610199;0.6943843960762024;0.6975725889205933;0.09899480640888214;0.2989647090435028;0.12883532047271729;0.1963476836681366
7;1;3;2.893259002821381;0.6146792670097518;0.10225442796945572;0.1065269410610199;0.6943843960762024;0.6975725889205933;-0.06570255756378174;0.32609039545059204;0.14537429809570312;0.20182494819164276
7;1;4;1.8464576570266997;0.37924237304287534;0.10225442796945572;0.1065269410610199;0.6943843960762024;0.6975725889205933;0.08548466861248016;0.2933068573474884;0.05767546221613884;0.23218022286891937
8;1;1;3.06976943386755;0.5713112552827786;0.10748792439699173;0.11412013322114944;0.6956002712249756;0.6964937448501587;0.06388050317764282;0.3471328914165497;-0.34376510977745056;0.2151624858379364
8;1;2;3.2459633512844768;0.5846047553303801;0.10748792439699173;0.11412013322114944;0.6956002712249756;0.6964937448501587;0.0985139012336731;0.29843586683273315;0.12777981162071228;0.19974149763584137
8;1;3;2.9151696803075176;0.6214854097387033;0.10748792439699173;0.11412013322114944;0.6956002712249756;0.6964937448501587;-0.0667736753821373;0.3250061571598053;0.14656606316566467;0.20781497657299042
8;1;4;1.8459912347047105;0.36069988335556546;0.10748792439699173;0.11412013322114944;0.6956002712249756;0.6964937448501587;0.0876287966966629;0.29263919591903687;0.0798516720533371;0.20081833004951477
9;1;1;3.066288286679173;0.569776203248769;0.11453300714492798;0.12318257987499237;0.6972132921218872;0.6960354447364807;0.06348325312137604;0.34543368220329285;-0.3456338047981262;0.21315434575080872
9;1;2;3.223510243362613;0.5834109260790301;0.11453300714492798;0.12318257987499237;0.6972132921218872;0.6960354447364807;0.09800312668085098;0.29788967967033386;0.12653140723705292;0.20340551435947418
9;1;3;2.7958032263448604;0.5841548113236481;0.11453300714492798;0.12318257987499237;0.6972132921218872;0.6960354447364807;-0.06794009357690811;0.323857843875885;0.14774911105632782;0.21307285130023956
9;1;4;1.8730593936495517;0.3513915229884077;0.11453300714492798;0.12318257987499237;0.6972132921218872;0.6960354447364807;0.08927063643932343;0.2918979227542877;0.09951162338256836;0.17301496863365173
10;1;1;3.0489920620267235;0.5646438808887755;0.12459741532802582;0.13448470830917358;0.6989684104919434;0.6960054636001587;0.06306779384613037;0.34367066621780396;-0.34757691621780396;0.21109707653522491
10;1;2;3.228642047459849;0.5759943205159557;0.12459741532802582;0.13448470830917358;0.6989684104919434;0.6960054636001587;0.09747123718261719;0.29733723402023315;0.12511232495307922;0.20722782611846924
10;1;3;2.787310714367246;0.5850398433639725;0.12459741532802582;0.13448470830917358;0.6989684104919434;0.6960054636001587;-0.06918760389089584;0.3226605951786041;0.1489003300666809;0.2174237072467804
10;1;4;1.8383938266246371;0.3353242738792517;0.12459741532802582;0.13448470830917358;0.6989684104919434;0.6960054636001587;0.0903533324599266;0.2910780906677246;0.11617187410593033;0.14945381879806519
11;1;1;3.015043081165901;0.5646666291776237;0.13546699285507202;0.14761660993099213;0.7005950808525085;0.6961838006973267;0.06264214217662811;0.3418717384338379;-0.3495655655860901;0.20902429521083832
11;1;2;3.238037098283061;0.5746457838395624;0.13546699285507202;0.14761660993099213;0.7005950808525085;0.6961838006973267;0.0969269797205925;0.2967891991138458;0.12354613095521927;0.21111400425434113
11;1;3;2.7926986939438567;0.5938199370074093;0.13546699285507202;0.14761660993099213;0.7005950808525085;0.6961838006973267;-0.07049654424190521;0.32143256068229675;0.15001510083675385;0.22076299786567688
11;1;4;1.847896751035515;0.325614941646156;0.13546699285507202;0.14761660993099213;0.7005950808525085;0.6961838006973267;0.0908568948507309;0.2901933193206787;0.12954279780387878;0.13054446876049042
12;1;1;2.9877671391053973;0.5605898527760598;0.15177133679389954;0.1629067063331604;0.7018724083900452;0.6963775157928467;0.06221358850598335;0.3400682806968689;-0.35156604647636414;0.20697245001792908
12;1;2;3.1881306863169927;0.5766505723327322;0.15177133679389954;0.1629067063331604;0.7018724083900452;0.6963775157928467;0.09637978672981262;0.29625633358955383;0.12186763435602188;0.2149706929922104
