epoch;rand_init;layer;I(X,T);I(Y,T);valid_auc;train_auc;valid_loss;train_loss;mean_weight_layer;std_weight_layer;mean_bias_layer;std_bias_layer
0;1;1;4.352971949786113;0.2555048269613067;0.3828502595424652;0.3830721974372864;0.6975773572921753;0.7135225534439087;0.0658053606748581;0.3560374677181244;-0.3340478837490082;0.22616985440254211
0;1;2;3.8143265626219893;0.2126028904151802;0.3828502595424652;0.3830721974372864;0.6975773572921753;0.7135225534439087;0.10113757848739624;0.3015202581882477;0.13195933401584625;0.18378393352031708
0;1;3;2.766443668298237;0.15893924670615434;0.3828502595424652;0.3830721974372864;0.6975773572921753;0.7135225534439087;-0.06124420091509819;0.3311259150505066;0.13972485065460205;0.16313697397708893
0;1;4;0.18150784055100644;0.01833213488862384;0.3828502595424652;0.3830721974372864;0.6975773572921753;0.7135225534439087;0.0675317794084549;0.29726189374923706;-0.09212630987167358;0.4440319240093231
1;1;1;4.351993937747853;0.2554309492551248;0.38244765996932983;0.382815420627594;0.6968133449554443;0.7120398879051208;0.06572016328573227;0.3558824956417084;-0.3340996503829956;0.22615577280521393
1;1;2;3.812959983676265;0.2125581361038833;0.38244765996932983;0.382815420627594;0.6968133449554443;0.7120398879051208;0.10107892006635666;0.30145740509033203;0.13219310343265533;0.18369054794311523
1;1;3;2.760214864117337;0.1586151442631909;0.38244765996932983;0.382815420627594;0.6968133449554443;0.7120398879051208;-0.06130480021238327;0.3309994339942932;0.1403994858264923;0.1661537140607834
1;1;4;0.1839602354201153;0.01862662372204582;0.38244765996932983;0.382815420627594;0.6968133449554443;0.7120398879051208;0.0691504031419754;0.29740288853645325;-0.07904894649982452;0.42553776502609253
2;1;1;4.350000297971743;0.2552863156507108;0.38204509019851685;0.38237589597702026;0.6955640316009521;0.7094547748565674;0.06559522449970245;0.3556520640850067;-0.3341836631298065;0.22612512111663818
2;1;2;3.8102240753683994;0.21246959226231255;0.38204509019851685;0.38237589597702026;0.6955640316009521;0.7094547748565674;0.10099256038665771;0.3013644814491272;0.1325060874223709;0.18363285064697266
2;1;3;2.7499500039042477;0.15808779512805415;0.38204509019851685;0.38237589597702026;0.6955640316009521;0.7094547748565674;-0.061397187411785126;0.33081620931625366;0.141367107629776;0.1703982651233673
2;1;4;0.18841011219848003;0.019172771108154407;0.38204509019851685;0.38237589597702026;0.6955640316009521;0.7094547748565674;0.07135283946990967;0.29763299226760864;-0.061090290546417236;0.40014034509658813
3;1;1;4.346860430811326;0.2550708390465495;0.38244765996932983;0.3817684054374695;0.6942121982574463;0.7062665224075317;0.06543190032243729;0.3553434908390045;-0.3343074321746826;0.22606822848320007
3;1;2;3.8059239406523666;0.21233661758000366;0.38244765996932983;0.3817684054374695;0.6942121982574463;0.7062665224075317;0.10087839514017105;0.3012409508228302;0.1328662633895874;0.18368113040924072
3;1;3;2.7336483328070553;0.15708558247970927;0.38244765996932983;0.3817684054374695;0.6942121982574463;0.7062665224075317;-0.06152934953570366;0.3305771052837372;0.1425844132900238;0.17565374076366425
3;1;4;0.19425829029373443;0.019916332510913293;0.38244765996932983;0.3817684054374695;0.6942121982574463;0.7062665224075317;0.07396253943443298;0.29795899987220764;-0.039503633975982666;0.3696122169494629
4;1;1;4.34237938763204;0.2547835348189693;0.38123995065689087;0.381091833114624;0.6931506395339966;0.7029935717582703;0.06522959470748901;0.35495173931121826;-0.3344808518886566;0.22597306966781616
4;1;2;3.7999171221007977;0.21215556697263693;0.38123995065689087;0.381091833114624;0.6931506395339966;0.7029935717582703;0.1007353812456131;0.3010854721069336;0.13323643803596497;0.18390432000160217
4;1;3;2.7130354190106516;0.15584297940011282;0.38123995065689087;0.381091833114624;0.6931506395339966;0.7029935717582703;-0.06171271204948425;0.3302798271179199;0.14399492740631104;0.18166609108448029
4;1;4;0.20085236173420462;0.020776395517586366;0.38123995065689087;0.381091833114624;0.6931506395339966;0.7029935717582703;0.07679391652345657;0.29836973547935486;-0.015578493475914001;0.3357769548892975
5;1;1;4.336286197484721;0.25442228860316973;0.37922707200050354;0.38034605979919434;0.6926989555358887;0.7000868320465088;0.06498607248067856;0.3544696271419525;-0.33471688628196716;0.225824773311615
5;1;2;3.7921138918743935;0.2118956089359081;0.37922707200050354;0.38034605979919434;0.6926989555358887;0.7000868320465088;0.10056181252002716;0.3008960783481598;0.13357441127300262;0.18436269462108612
5;1;3;2.68855246137878;0.15481477727835014;0.37922707200050354;0.38034605979919434;0.6926989555358887;0.7000868320465088;-0.061962343752384186;0.3299187123775482;0.14552555978298187;0.1881452351808548
5;1;4;0.2072457079122323;0.02163997744839996;0.37922707200050354;0.38034605979919434;0.6926989555358887;0.7000868320465088;0.07966069877147675;0.2988302409648895;0.009417280554771423;0.3004275858402252
