epoch;rand_init;layer;I(X,T);I(Y,T);valid_auc;train_auc;valid_loss;train_loss;mean_weight_layer;std_weight_layer;mean_bias_layer;std_bias_layer
0;1;1;5.36088117348713;0.4191592465106808;0.3747987151145935;0.3755457103252411;0.7078823447227478;0.708257794380188;0.06540871411561966;0.35506749153137207;-0.3348666727542877;0.22535273432731628
0;1;2;4.9556716308639395;0.32706133066171006;0.3747987151145935;0.3755457103252411;0.7078823447227478;0.708257794380188;0.0627768263220787;0.315896213054657;0.10158266872167587;0.27112045884132385
0;1;3;3.137135798749675;0.11960433864830478;0.3747987151145935;0.3755457103252411;0.7078823447227478;0.708257794380188;0.2761991322040558;0.24989372491836548;-0.31318050622940063;0.13537541031837463
1;1;1;5.346659819929059;0.4144345564172838;0.3747987151145935;0.37537288665771484;0.7071962356567383;0.7076961398124695;0.06458131223917007;0.35309529304504395;-0.33645200729370117;0.22381392121315002
1;1;2;4.920381450282854;0.3230966872272738;0.3747987151145935;0.37537288665771484;0.7071962356567383;0.7076961398124695;0.06116723269224167;0.31498607993125916;0.09924978017807007;0.27502143383026123
1;1;3;3.09580725402639;0.11860785928740647;0.3747987151145935;0.37537288665771484;0.7071962356567383;0.7076961398124695;0.2745577394962311;0.2486986219882965;-0.3125998377799988;0.13619662821292877
2;1;1;5.302770198324055;0.4130408253449218;0.3743961453437805;0.37341225147247314;0.7060016989707947;0.7066775560379028;0.0634404644370079;0.35035082697868347;-0.33864638209342957;0.22170290350914001
2;1;2;4.8460475678622785;0.3156843978921344;0.3743961453437805;0.37341225147247314;0.7060016989707947;0.7066775560379028;0.0589124858379364;0.3137405514717102;0.09607651084661484;0.28051328659057617
2;1;3;3.0177076741821125;0.11642524266420295;0.3743961453437805;0.37341225147247314;0.7060016989707947;0.7066775560379028;0.2723052501678467;0.24707166850566864;-0.31169235706329346;0.1374799907207489
3;1;1;5.1974412935856265;0.4049386793475023;0.3691626489162445;0.37418514490127563;0.70450758934021;0.7053091526031494;0.06203103065490723;0.3469659388065338;-0.34134623408317566;0.21913747489452362
3;1;2;4.748010646300752;0.30793699050197176;0.3691626489162445;0.37418514490127563;0.70450758934021;0.7053091526031494;0.05610937625169754;0.31223779916763306;0.09218928217887878;0.2875095307826996
3;1;3;2.915857093618426;0.1156268017911124;0.3691626489162445;0.37418514490127563;0.70450758934021;0.7053091526031494;0.26959580183029175;0.24513526260852814;-0.310416042804718;0.13928496837615967
4;1;1;5.11812988023447;0.4055191330893635;0.3725845217704773;0.37185657024383545;0.7028123140335083;0.7037159204483032;0.060403306037187576;0.34307700395584106;-0.34445929527282715;0.21622854471206665
4;1;2;4.647940771443441;0.29795539274427796;0.3725845217704773;0.37185657024383545;0.7028123140335083;0.7037159204483032;0.052858468145132065;0.3105619549751282;0.0877876728773117;0.29581254720687866
4;1;3;2.785135019400915;0.11479419941527169;0.3725845217704773;0.37185657024383545;0.7028123140335083;0.7037159204483032;0.26658228039741516;0.243008553981781;-0.30873119831085205;0.1416676789522171
5;1;1;5.020376323927081;0.3988064426725515;0.3663446009159088;0.3709922730922699;0.7010465860366821;0.7020218968391418;0.05861847475171089;0.33883166313171387;-0.3478652834892273;0.21311619877815247
5;1;2;4.505815459861232;0.290545537726846;0.3663446009159088;0.3709922730922699;0.7010465860366821;0.7020218968391418;0.04926273226737976;0.30879947543144226;0.0831216424703598;0.30511903762817383
5;1;3;2.632281063217338;0.1163981842523647;0.3663446009159088;0.3709922730922699;0.7010465860366821;0.7020218968391418;0.2634071111679077;0.24079962074756622;-0.30661362409591675;0.14466238021850586
6;1;1;4.88998641758095;0.3830295575455125;0.3663446009159088;0.3671845495700836;0.6994653940200806;0.7003729939460754;0.0567220114171505;0.33437418937683105;-0.3514564633369446;0.20991824567317963
6;1;2;4.322955204675424;0.28114554499294186;0.3663446009159088;0.3671845495700836;0.6994653940200806;0.7003729939460754;0.045419249683618546;0.30703043937683105;0.07843004167079926;0.3150933086872101
6;1;3;2.455104624945534;0.1136223146062143;0.3663446009159088;0.3671845495700836;0.6994653940200806;0.7003729939460754;0.2601928412914276;0.23859845101833344;-0.3040623068809509;0.14827050268650055
7;1;1;4.722453552597408;0.37855757934593015;0.3546698987483978;0.3669326603412628;0.6980373859405518;0.6988430023193359;0.05475730821490288;0.32983651757240295;-0.35513272881507874;0.2067430466413498
7;1;2;4.124308679133861;0.26555337045632754;0.3546698987483978;0.3669326603412628;0.6980373859405518;0.6988430023193359;0.04141682758927345;0.3053244352340698;0.0739121064543724;0.3254043757915497
7;1;3;2.265084187498804;0.11255252822962447;0.3546698987483978;0.3669326603412628;0.6980373859405518;0.6988430023193359;0.2570381760597229;0.2364751547574997;-0.3011048436164856;0.1524529904127121
8;1;1;4.597372070428854;0.3679665848537397;0.3492351174354553;0.3675401508808136;0.6969054341316223;0.6975363492965698;0.05278591066598892;0.3253779709339142;-0.35876592993736267;0.20371830463409424
8;1;2;3.9263529814172244;0.25546517877090125;0.3492351174354553;0.3675401508808136;0.6969054341316223;0.6975363492965698;0.03735777735710144;0.30375781655311584;0.06986048072576523;0.3355292081832886
8;1;3;2.0538160075919;0.11185861097247773;0.3492351174354553;0.3675401508808136;0.6969054341316223;0.6975363492965698;0.2540132999420166;0.2344782054424286;-0.29779672622680664;0.1571313887834549
9;1;1;4.422287805955079;0.35250592267199465;0.3492351174354553;0.36424607038497925;0.696034848690033;0.6965053677558899;0.050846781581640244;0.3211004436016083;-0.36228305101394653;0.20090226829051971
9;1;2;3.7197524817657204;0.24492727691777105;0.3492351174354553;0.36424607038497925;0.696034848690033;0.6965053677558899;0.033310819417238235;0.30237454175949097;0.06638964265584946;0.34516969323158264
9;1;3;1.832246251667982;0.11205142787377298;0.3492351174354553;0.36424607038497925;0.696034848690033;0.6965053677558899;0.25115901231765747;0.23263518512248993;-0.29421892762184143;0.16219115257263184
10;1;1;4.304398146835901;0.33642127127138366;0.34299516677856445;0.36644378304481506;0.6953986883163452;0.6956541538238525;0.048968374729156494;0.31705737113952637;-0.3656448423862457;0.1983223855495453
10;1;2;3.4562282181746866;0.21818313120024868;0.34299516677856445;0.36644378304481506;0.6953986883163452;0.6956541538238525;0.029316283762454987;0.3011935353279114;0.06348743289709091;0.3542007505893707
10;1;3;1.5948882417608061;0.11273175998105778;0.34299516677856445;0.36644378304481506;0.6953986883163452;0.6956541538238525;0.24849694967269897;0.2309606969356537;-0.29046857357025146;0.1674949675798416
11;1;1;4.1703662677359645;0.3178307613390672;0.34339773654937744;0.36532264947891235;0.6948450207710266;0.6949033141136169;0.04716527834534645;0.31327638030052185;-0.3688312768936157;0.1959860920906067
11;1;2;3.1719958346888255;0.19949752175264734;0.34339773654937744;0.36532264947891235;0.6948450207710266;0.6949033141136169;0.025396963581442833;0.30021998286247253;0.06107974052429199;0.36258965730667114
11;1;3;1.3035256518362814;0.11347989051270702;0.34339773654937744;0.36532264947891235;0.6948450207710266;0.6949033141136169;0.24603843688964844;0.22946229577064514;-0.2866497039794922;0.1728956252336502
