epoch;rand_init;layer;I(X,T);I(Y,T);accuracy
0;1;1;0.0047751490347316405;8.276995837341872e-05;0.5262799859046936
0;1;2;3.712401512423469e-06;1.5611622261602065e-07;0.5262799859046936
1;1;1;0.004791530367736385;8.482547234045512e-05;0.5293459892272949
1;1;2;3.932853121391133e-06;1.7086957004863734e-07;0.5293459892272949
2;1;1;0.004823705587460481;8.89631254121781e-05;0.5354160070419312
2;1;2;4.372684018427719e-06;2.01416602063631e-07;0.5354160070419312
3;1;1;0.0048722426159013565;9.544125923000024e-05;0.5426440238952637
3;1;2;5.0498670027820936e-06;2.5097184330746813e-07;0.5426440238952637
4;1;1;0.004939176142549684;0.00010493646744613727;0.5515660047531128
4;1;2;6.000839609221487e-06;3.264526737822848e-07;0.5515660047531128
5;1;1;0.005026711706726417;0.00011799997368733273;0.5609680414199829
5;1;2;7.270998332309375e-06;4.3654879933185953e-07;0.5609680414199829
6;1;1;0.005137322198248029;0.0001357772975563165;0.5710580348968506
6;1;2;8.92144526520866e-06;5.961668585463542e-07;0.5710580348968506
7;1;1;0.005275073445039524;0.0001584399849487994;0.5812240242958069
7;1;2;1.10433664124443e-05;8.185729054588364e-07;0.5812240242958069
8;1;1;0.005441257544699596;0.00018729963323416143;0.5918620228767395
8;1;2;1.3735374602141803e-05;1.1287695889095062e-06;0.5918620228767395
9;1;1;0.0056412563461574194;0.00022450393064765706;0.6028680205345154
9;1;2;1.717162294312402e-05;1.5673982574071488e-06;0.6028680205345154
10;1;1;0.005879645606126971;0.0002691393871465664;0.6131319999694824
10;1;2;2.152241773245578e-05;2.1612862517450537e-06;0.6131319999694824
11;1;1;0.006156995876020588;0.00032174260257455956;0.6229699850082397
11;1;2;2.706689367837356e-05;2.9571802149241933e-06;0.6229699850082397
12;1;1;0.00648001368600859;0.00038240611564432925;0.6311360001564026
12;1;2;3.413952880571003e-05;4.010368672702214e-06;0.6311360001564026
13;1;1;0.006848129699145389;0.0004514080342126192;0.6389159560203552
13;1;2;4.307931617919536e-05;5.392087170541515e-06;0.6389159560203552
14;1;1;0.007266107627199148;0.0005255394113667933;0.6437480449676514
14;1;2;5.444433931689474e-05;7.139780023646125e-06;0.6437480449676514
15;1;1;0.0077279053687036026;0.000599539348391076;0.6501560211181641
15;1;2;6.873227454917696e-05;9.249966619773176e-06;0.6501560211181641
16;1;1;0.008221582690001839;0.0006730164419845863;0.6520479917526245
16;1;2;8.647799966254865e-05;1.1774197711478251e-05;0.6520479917526245
17;1;1;0.008735955508059945;0.0007454245587386055;0.6532039642333984
17;1;2;0.000108104248900176;1.47614922774153e-05;0.6532039642333984
18;1;1;0.009263545368726867;0.0008191015203937724;0.6559360027313232
18;1;2;0.00013408569148332106;1.83266565794149e-05;0.6559360027313232
19;1;1;0.00980157659287606;0.0008914671006259312;0.655430018901825
19;1;2;0.0001648525441417803;2.2482000812118486e-05;0.655430018901825
20;1;1;0.010338064790621715;0.0009625026886155297;0.6556879878044128
20;1;2;0.00020062328056802414;2.7285034708501854e-05;0.6556879878044128
21;1;1;0.01086587980067577;0.0010318625747220977;0.654528021812439
21;1;2;0.00024155784626334054;3.278192803568558e-05;0.654528021812439
22;1;1;0.011377470982582238;0.0010984467555505972;0.6586959958076477
22;1;2;0.00028760970557861754;3.899241772709061e-05;0.6586959958076477
23;1;1;0.011863450346819349;0.0011630119056746935;0.6595720052719116
23;1;2;0.00033834989566994267;4.5988141259112325e-05;0.6595720052719116
24;1;1;0.012316258106636724;0.001227124152572756;0.6613919734954834
24;1;2;0.00039323057053319843;5.3892417967382755e-05;0.6613919734954834
25;1;1;0.012736317093153815;0.0012921096796851828;0.6672719717025757
25;1;2;0.00045170613312972563;6.282716756977891e-05;0.6672719717025757
26;1;1;0.013129131782442016;0.0013583848612963578;0.670356035232544
26;1;2;0.0005134023337145521;7.288756894441306e-05;0.670356035232544
27;1;1;0.013496183941377637;0.0014268979216822686;0.6743040084838867
27;1;2;0.0005777952603089886;8.419800719217108e-05;0.6743040084838867
28;1;1;0.013846062750594967;0.001497900102238603;0.6784800291061401
28;1;2;0.0006446539579183508;9.685146941551537e-05;0.6784800291061401
29;1;1;0.014187726357080876;0.0015700139297969429;0.6856459975242615
29;1;2;0.0007139046975010999;0.00011082484119562253;0.6856459975242615
30;1;1;0.014537443971342157;0.0016436667764949675;0.690951943397522
30;1;2;0.0007857338584882356;0.00012619488320897432;0.690951943397522
31;1;1;0.014905692929453096;0.0017191419416260345;0.6959099769592285
31;1;2;0.0008601254978364281;0.0001430211711359597;0.6959099769592285
32;1;1;0.015298073440755289;0.0017971565369361286;0.7005899548530579
32;1;2;0.0009368603196762137;0.0001614147901403129;0.7005899548530579
33;1;1;0.01572062596893886;0.001878380692312831;0.7066400051116943
33;1;2;0.0010158028523239437;0.00018149428106184473;0.7066400051116943
34;1;1;0.01617769825117321;0.0019628625063319305;0.7109240293502808
34;1;2;0.0010963419902747518;0.00020330878868257685;0.7109240293502808
35;1;1;0.01667203316001853;0.0020505366016472237;0.7168200016021729
35;1;2;0.001177743540552889;0.0002268810278351907;0.7168200016021729
36;1;1;0.01720999432644632;0.0021413105180272396;0.7203959822654724
36;1;2;0.0012595190862390027;0.0002522126744120001;0.7203959822654724
37;1;1;0.017783838630041515;0.002235570464119263;0.725775957107544
37;1;2;0.0013409054924791164;0.0002794440736098025;0.725775957107544
38;1;1;0.018391214356720198;0.002332548618278807;0.7289960384368896
38;1;2;0.0014208850978851828;0.0003085284274493283;0.7289960384368896
39;1;1;0.01903199019367996;0.0024312580028116315;0.7330259680747986
39;1;2;0.0014994454453898243;0.00033927941958022956;0.7330259680747986
40;1;1;0.019698644915060015;0.002531756321808132;0.7388819456100464
40;1;2;0.001575700404575997;0.0003718224789595048;0.7388819456100464
41;1;1;0.02039978527269959;0.002634538567038547;0.742464005947113
41;1;2;0.0016504954160323493;0.00040612422564922923;0.742464005947113
42;1;1;0.021127816672361632;0.0027380673847918757;0.7468639612197876
42;1;2;0.0017241002845986841;0.0004419334390926011;0.7468639612197876
43;1;1;0.021875967213826897;0.002844797686423206;0.7529280185699463
43;1;2;0.0017962365904438116;0.00047978538053605746;0.7529280185699463
44;1;1;0.022643914600960713;0.0029549950446536855;0.7609599828720093
44;1;2;0.001866997134357895;0.0005196959405715518;0.7609599828720093
45;1;1;0.023436061311176815;0.0030712717813976553;0.7660239934921265
45;1;2;0.00193586202262086;0.0005621884232001051;0.7660239934921265
46;1;1;0.02425535568409387;0.0031947259404088157;0.7749519944190979
46;1;2;0.0020027306293171065;0.0006076004232942189;0.7749519944190979
47;1;1;0.025088363223137122;0.0033250264385156214;0.7827439904212952
47;1;2;0.0020667196090000672;0.00065619950229312;0.7827439904212952
48;1;1;0.02593454404502893;0.003462986537638102;0.7894160151481628
48;1;2;0.002127972337706119;0.000708087603975116;0.7894160151481628
49;1;1;0.026790657441948085;0.0036081923525976833;0.7949119806289673
49;1;2;0.0021856068726515687;0.0007633098485086975;0.7949119806289673
50;1;1;0.027651263340407795;0.0037621248741199764;0.8016639947891235
50;1;2;0.0022396696580067044;0.0008221649802919728;0.8016639947891235
51;1;1;0.028518755512813243;0.003924323940191599;0.8107960224151611
51;1;2;0.0022877809168928565;0.0008846076336301856;0.8107960224151611
52;1;1;0.029407912962403415;0.004095693897278707;0.818340003490448
52;1;2;0.0023301259971271193;0.0009504096744792356;0.818340003490448
53;1;1;0.030350897030448465;0.004277754378229304;0.8262059688568115
53;1;2;0.0023673897906313357;0.0010191859957822125;0.8262059688568115
54;1;1;0.03136358932021466;0.004471818237453462;0.8333860039710999
54;1;2;0.0023995567962220576;0.0010909416877438183;0.8333860039710999
55;1;1;0.03243688179176907;0.004679833391490362;0.8412799835205078
55;1;2;0.002424872141551404;0.001166357279407837;0.8412799835205078
56;1;1;0.033572157144282855;0.0048965026173988235;0.8468600511550903
56;1;2;0.0024424800077591513;0.0012443488712978734;0.8468600511550903
57;1;1;0.03477124884155636;0.005119909371364528;0.8536419868469238
57;1;2;0.0024516198646455933;0.001324689960433112;0.8536419868469238
58;1;1;0.03602768409323609;0.005349039271543177;0.8595499992370605
58;1;2;0.002450624649648958;0.0014075390713683689;0.8595499992370605
59;1;1;0.03733361786857614;0.005578808814490799;0.868698000907898
59;1;2;0.002437668058537845;0.0014919802955324357;0.868698000907898
60;1;1;0.038700876699406805;0.005810571334070147;0.8749139904975891
60;1;2;0.002410583990637427;0.0015780218940379953;0.8749139904975891
61;1;1;0.04011421833190987;0.006035115441246575;0.8820099830627441
61;1;2;0.0023717581818605282;0.001664456655517732;0.8820099830627441
62;1;1;0.041567928143146915;0.006262517565501113;0.8896160125732422
62;1;2;0.0023180167551997144;0.001753170655001135;0.8896160125732422
63;1;1;0.04306213293617134;0.006492489992758976;0.8982479572296143
63;1;2;0.0022510574849246012;0.0018445440501348997;0.8982479572296143
64;1;1;0.04461303400353067;0.006729868044578424;0.9063159823417664
64;1;2;0.0021700590802575803;0.0019396636354285235;0.9063159823417664
65;1;1;0.04620682429224843;0.006971657235744999;0.9146119952201843
65;1;2;0.002078168873280717;0.0020384807435078756;0.9146119952201843
66;1;1;0.047826185519793896;0.007215497655119307;0.922540009021759
66;1;2;0.0019756486511983695;0.0021406647260899803;0.922540009021759
67;1;1;0.04946483810091529;0.007468127785854151;0.9307520389556885
67;1;2;0.0018642958568042545;0.0022482991327263946;0.9307520389556885
68;1;1;0.05112791139250206;0.007731842956022916;0.9381960034370422
68;1;2;0.0017480697291345493;0.002362275115902257;0.9381960034370422
69;1;1;0.05278679005406062;0.008011877067348294;0.9452120065689087
69;1;2;0.0016301837143162246;0.002485362192683027;0.9452120065689087
70;1;1;0.05444527623071593;0.008309577875186491;0.951356053352356
70;1;2;0.0015149719609901524;0.002618304633100088;0.951356053352356
71;1;1;0.05611247839479461;0.008630057150137205;0.9573720097541809
71;1;2;0.0014047267106942485;0.0027626296466758404;0.9573720097541809
72;1;1;0.05777619171832704;0.008973412707829809;0.9622319936752319
72;1;2;0.0013053919190539887;0.0029187763469877837;0.9622319936752319
73;1;1;0.05942928389819535;0.009337983903055402;0.9666160345077515
73;1;2;0.001221443087358054;0.003086341524749514;0.9666160345077515
74;1;1;0.06102887224035314;0.009718339550417454;0.9702839851379395
74;1;2;0.0011546053363211684;0.0032660553817871474;0.9702839851379395
75;1;1;0.06257538580913646;0.010114184931213188;0.973080039024353
75;1;2;0.001105710439542662;0.0034574317279538747;0.973080039024353
76;1;1;0.06407792378608512;0.010528336543284667;0.9755719900131226
76;1;2;0.0010732982425940563;0.0036609870962376334;0.9755719900131226
77;1;1;0.06554592149649352;0.010959490922862969;0.977616012096405
77;1;2;0.0010560436101680892;0.0038758550163509042;0.977616012096405
78;1;1;0.06698722844878269;0.011401807436651978;0.9793720245361328
78;1;2;0.0010515924212093353;0.004098289946425915;0.9793720245361328
79;1;1;0.06844177124986928;0.011859358583736324;0.9808279871940613
79;1;2;0.0010566977995205562;0.004326481689881589;0.9808279871940613
80;1;1;0.06990863275065351;0.01233100724449443;0.9819719791412354
80;1;2;0.0010691024036297847;0.004558212718717591;0.9819719791412354
