epoch,rand_init,layer,T,Y
0,2,3,1.5767519382532953,0.10568770863257182
1,2,1,4.673204673803805,0.6552957064540461
1,2,2,1.5724818901202786,0.10375534688579613
1,2,3,1.5741059396836077,0.10553060939508452
2,2,1,4.672466356734423,0.6556886457938731
2,2,2,1.569419313131596,0.10345439933996525
2,2,3,1.5727568948896131,0.10533590261317638
3,2,1,4.67136878380893,0.6555960438386759
3,2,2,1.5681057988145692,0.10351683847948578
3,2,3,1.5703723086959265,0.10466046108439553
4,2,1,4.67020993839088,0.6551458895051976
4,2,2,1.5646372059741562,0.10312686652844061
4,2,3,1.5654640516412357,0.10388643306594592
5,2,1,4.673668717658615,0.6548447999598022
5,2,2,1.5611814126645207,0.10280663731385298
5,2,3,1.5627443386091056,0.10370495370509003
6,2,1,4.674110994206098,0.6550618021638739
6,2,2,1.5577097389000247,0.10325844735093792
6,2,3,1.5596838523101377,0.10352573771660945
7,2,1,4.674224846449628,0.656719690599374
7,2,2,1.553639683884139,0.102876893342017
7,2,3,1.5576737672713712,0.1032513449896646
8,2,1,4.675669188863547,0.6574492221220529
8,2,2,1.5502604448526824,0.10241471223872844
8,2,3,1.549649249821769,0.10292141800132137
9,2,1,4.674779152223954,0.6577447377390033
9,2,2,1.5462284317440949,0.10244724265501226
9,2,3,1.5425800284930276,0.10304700122273847
10,2,1,4.67790186400988,0.6576279017030027
10,2,2,1.541849291451534,0.10278253597372977
10,2,3,1.540720259935009,0.10276093665953212
11,2,1,4.6773559536054385,0.657248991574189
11,2,2,1.5422948692247598,0.10278155133463018
11,2,3,1.5388163266790293,0.10215291974517848
12,2,1,4.680206560173936,0.6556302465351873
12,2,2,1.5384580198242404,0.10244070477850054
12,2,3,1.5388303908486645,0.10198462939056796
13,2,1,4.673764632751945,0.6574260757898216
13,2,2,1.5310678695875346,0.10188211989711782
13,2,3,1.5333157832039603,0.10257575461294355
14,2,1,4.6741801891498564,0.6560557488994938
14,2,2,1.5247233513577605,0.10192391074136253
14,2,3,1.5254234751704026,0.1021377229850935
15,2,1,4.67548446273819,0.6576351034837016
15,2,2,1.5179355901603255,0.10268935361103848
15,2,3,1.5185482920452875,0.10220102475824211
16,2,1,4.672578542994136,0.6582846050577151
16,2,2,1.5156323221392736,0.10199723789337467
16,2,3,1.5143224094611316,0.10173497855543268
17,2,1,4.669819620855002,0.6591871050379643
17,2,2,1.5105655463394232,0.10222261335653071
17,2,3,1.5061532678989362,0.10265446899027397
18,2,1,4.671741534253984,0.6616529528065893
18,2,2,1.498494149150848,0.10153768432506327
18,2,3,1.5004561254603832,0.10224885701780417
19,2,1,4.670040037992444,0.6618836213709018
19,2,2,1.490024469086019,0.10105435897977699
19,2,3,1.4935893680692995,0.10138495677517723
20,2,1,4.675459759111767,0.6626107157876158
20,2,2,1.4802612958601546,0.10066442355816951
20,2,3,1.484087127981633,0.10178248165662884
21,2,1,4.676740670665916,0.6627036321136508
21,2,2,1.4709193899972277,0.10033674854305286
21,2,3,1.4724064404380206,0.10123215227272953
22,2,1,4.678478470486789,0.6636593140630662
22,2,2,1.4561267495078791,0.09969197453699241
22,2,3,1.4561108739542528,0.10041452315567456
23,2,1,4.673182678284445,0.6639523007200356
23,2,2,1.4475065466330914,0.10060141787085275
23,2,3,1.4453573923257146,0.10034432413931071
24,2,1,4.673011313999246,0.6665589498886701
24,2,2,1.4272867188770757,0.10002225794461639
24,2,3,1.4353161980440552,0.10056249457738131
25,2,1,4.669980058694685,0.6657009384622716
25,2,2,1.4181416758381706,0.09965517008662905
25,2,3,1.4203099729587239,0.0992405775619285
26,2,1,4.669289578635741,0.6638913153889607
26,2,2,1.4036221416428702,0.10043310988918464
26,2,3,1.411425672311334,0.09915846755824154
27,2,1,4.66599648013362,0.6635926190968728
27,2,2,1.3908905169790788,0.09912398305009917
27,2,3,1.3934711376034805,0.09936456729182286
28,2,1,4.6740936615269435,0.6633483525179749
28,2,2,1.3831836388719756,0.09980886137717038
28,2,3,1.3812153374119633,0.09958734589116336
29,2,1,4.679085827048212,0.665668368642427
29,2,2,1.3676665480774348,0.09977921149093572
29,2,3,1.3687577130066115,0.09968962036605555
30,2,1,4.674530229558389,0.6672895596024873
30,2,2,1.3552222125031106,0.10109745830288341
30,2,3,1.3545110531962337,0.10009256381519904
31,2,1,4.679127054320489,0.667368065908633
31,2,2,1.3442927490295427,0.10331505815620723
31,2,3,1.340887815475222,0.10181317814003865
32,2,1,4.6804234242324245,0.6644555990993251
32,2,2,1.3250924698378634,0.10334445238814816
32,2,3,1.3266053091242513,0.10327155240897312
33,2,1,4.679473253598193,0.6668020493202764
33,2,2,1.3092787576378901,0.10370814246729143
33,2,3,1.3115785444766637,0.10387476904161463
34,2,1,4.683087822655915,0.6666645532833755
34,2,2,1.2912171995892798,0.10373062625661644
34,2,3,1.2933614207348283,0.1044474867818268
35,2,1,4.687040597818979,0.6698249071083264
35,2,2,1.2757737939872928,0.10328601300617679
35,2,3,1.2800698016756726,0.10445570891634492
36,2,1,4.687030159259855,0.672243921072476
36,2,2,1.2682553194957462,0.10319832280733143
36,2,3,1.2671418525091687,0.10457836249482622
37,2,1,4.682096548327837,0.6726716359787313
37,2,2,1.2580665633577741,0.10219598033720567
37,2,3,1.2569839468483197,0.10380816305208196
38,2,1,4.672164151451388,0.6691506725825693
38,2,2,1.2469601126058416,0.10209778433574845
38,2,3,1.2438982202983322,0.1031030932176189
39,2,1,4.668940231611236,0.6698639954815313
39,2,2,1.2303416338189948,0.10329296440490587
39,2,3,1.2336717429245878,0.10203459541988824
40,2,1,4.665398266172505,0.6700383465525483
40,2,2,1.2164701164317862,0.10336169654953409
40,2,3,1.2150012978654985,0.10215392527556633
41,2,1,4.664330364501753,0.6688190972921211
41,2,2,1.199965375204627,0.1042789949877414
41,2,3,1.2014637624154902,0.10241883093464388
42,2,1,4.656076924323804,0.6661780324807189
42,2,2,1.1894072147219887,0.10371187531727477
42,2,3,1.190634428830502,0.10313646183609926
43,2,1,4.652099769826444,0.6658455225504776
43,2,2,1.1749240123423972,0.10341775090945227
43,2,3,1.1772863730321808,0.10264108632203506
44,2,1,4.64753025244231,0.6652760422679274
44,2,2,1.1594142069615208,0.1030717992175938
44,2,3,1.1657517804109725,0.10298013911575588
45,2,1,4.639635496001907,0.6670731331887909
45,2,2,1.1438432718339957,0.10299376292420348
45,2,3,1.152100761634479,0.10329793302899004
46,2,1,4.642797146740544,0.6670050935557637
46,2,2,1.1301647399440524,0.10266153514755372
46,2,3,1.1378178872069462,0.10349201741053937
47,2,1,4.638080757696377,0.6655259546100805
47,2,2,1.1262670271427124,0.10202614832723489
47,2,3,1.12962173365798,0.10328081053676641
48,2,1,4.6289560243213455,0.6648908387360759
48,2,2,1.1172204217145225,0.10050579872407006
48,2,3,1.1236870950349687,0.10353147800486528
49,2,1,4.623349799577393,0.6652260953888023
49,2,2,1.1035076899591667,0.09998686431005455
49,2,3,1.1158772101159018,0.10298378348779869
50,2,1,4.624683004423165,0.6661135998504895
50,2,2,1.0953728244757883,0.09953847732827903
50,2,3,1.1066351468112092,0.10278739111410617
51,2,1,4.619372781207231,0.6675692114636078
51,2,2,1.0788161631749116,0.10027685043431367
51,2,3,1.1003779512304375,0.10255259373008041
52,2,1,4.612182075301931,0.6673080699352534
52,2,2,1.0667133337338335,0.10059203437348252
52,2,3,1.0940064022214848,0.1026730934582063
53,2,1,4.6124556511547565,0.6672320115986441
53,2,2,1.0568617715045026,0.10070152514789843
53,2,3,1.0845663020779446,0.10243563316726645
54,2,1,4.6107320174610855,0.6657760480999411
54,2,2,1.046572333301981,0.09998264540552881
54,2,3,1.0731351771114674,0.10251165990841526
55,2,1,4.612158525037951,0.6644407728332098
55,2,2,1.0349734348656776,0.10075138330979083
55,2,3,1.0616994920963245,0.10175487387160942
56,2,1,4.610524614889471,0.6636674411775996
56,2,2,1.0281564342076353,0.1005931115222638
56,2,3,1.053567249782584,0.1006603237127437
57,2,1,4.6133829908416395,0.6641724606021135
57,2,2,1.0261041736865621,0.10022000827988853
57,2,3,1.0477350712791091,0.10082315103313855
58,2,1,4.614544343985665,0.6636395402567077
58,2,2,1.0125911540794519,0.10047068683321081
58,2,3,1.0371419013414966,0.09995871576597004
59,2,1,4.610164814810873,0.6636881451469847
59,2,2,0.9985160844680587,0.10132373632498126
59,2,3,1.031396194155862,0.09964774082522299
60,2,1,4.6082233175826435,0.6640048169198032
60,2,2,0.9875503291437511,0.10128933317608801
60,2,3,1.025685802587775,0.0996862592366341
61,2,1,4.605709589676901,0.6632747510301868
61,2,2,0.9817212215109539,0.10155034925842887
61,2,3,1.0138348395268038,0.09950479393261613
62,2,1,4.602128428272206,0.6630610778227295
62,2,2,0.9719349087452329,0.10146286527347037
62,2,3,0.9987085964163098,0.09985793610648042
63,2,1,4.599578758944713,0.6627744620906739
63,2,2,0.9572155028736473,0.10069030790428402
63,2,3,0.9884465225171102,0.09965027071943267
64,2,1,4.595450594483251,0.6611060519451941
64,2,2,0.9478767832288515,0.10035387718625133
64,2,3,0.9807963365771535,0.09959999580165357
65,2,1,4.5913826482117095,0.6598416680576298
65,2,2,0.9368693827944599,0.09996940960014555
65,2,3,0.9689194873712141,0.09993102560002765
66,2,1,4.584914325874925,0.65977513256537
66,2,2,0.925689760337252,0.09880176489710646
66,2,3,0.9582026031965878,0.09990318402660225
67,2,1,4.575866765397845,0.6590597488505487
67,2,2,0.9127630053473714,0.09902782363740936
67,2,3,0.9480271760554277,0.09942190909290138
68,2,1,4.5739393041777365,0.6574618278749789
68,2,2,0.9052016419431572,0.09861207232875246
68,2,3,0.942403424360978,0.09963874485720403
69,2,1,4.572008066283978,0.6560375299725081
69,2,2,0.8926565859443789,0.09892749004774792
69,2,3,0.9327557945580578,0.10015261309092693
70,2,1,4.569045138578025,0.6543920519163571
70,2,2,0.8850493100775507,0.09796778890184932
70,2,3,0.923804404914172,0.10027052984068385
71,2,1,4.568830128920167,0.6523148388881701
71,2,2,0.8770460134846516,0.09787723767354617
71,2,3,0.9165050465372788,0.09995488368641992
72,2,1,4.566184316312813,0.6511884808059252
72,2,2,0.8667783348431195,0.09762368890044648
72,2,3,0.9117916785760727,0.09973841560690921
73,2,1,4.565022296824047,0.6496165671880201
73,2,2,0.8603863706407484,0.09735720116593694
73,2,3,0.906893885670339,0.09953020368227516
74,2,1,4.558729114783068,0.6488567060623671
74,2,2,0.8558421869889106,0.09709149924155813
74,2,3,0.9031088467270569,0.0993461718359887
75,2,1,4.5572455614159715,0.6501029625788819
75,2,2,0.8532350462812905,0.09703396831614253
75,2,3,0.8993590094680082,0.0993921969191427
76,2,1,4.556253464311412,0.6497154257057334
76,2,2,0.8458379137828391,0.09712565962769437
76,2,3,0.8938726663013687,0.09878129964376559
77,2,1,4.554654200384171,0.6480499196892779
77,2,2,0.8407735839055004,0.09726387642667822
77,2,3,0.8874106840145313,0.0986999540988589
78,2,1,4.549927262538635,0.6452059429742736
78,2,2,0.8323399300561594,0.09714293822570585
78,2,3,0.8832697737222013,0.0990284682527216
79,2,1,4.551139541132711,0.6452706052702659
79,2,2,0.8269285901314287,0.09715467400217159
79,2,3,0.8797974958498589,0.09941429708995031
80,2,1,4.549641593820809,0.6446087544554127
80,2,2,0.8220591915867921,0.09658573079300492
80,2,3,0.8742312724557397,0.09928761548188358
81,2,1,4.549519342516024,0.6454278137164442
81,2,2,0.8140121162176479,0.09628754841946563
81,2,3,0.8682690433136173,0.09883139261630847
82,2,1,4.546897149657882,0.6460385498908909
82,2,2,0.8030676088288695,0.09694030458229586
82,2,3,0.8606382826062022,0.09845448743680807
83,2,1,4.546095819432909,0.6462269750013139
83,2,2,0.7926672448061911,0.09629687381600105
83,2,3,0.8534196644433143,0.09866022026840726
84,2,1,4.549144361709788,0.6453710859639248
84,2,2,0.7875973190373537,0.09723246448439982
84,2,3,0.844104522804181,0.09851668777447165
85,2,1,4.545807120142731,0.6447486774207096
85,2,2,0.7818268410501803,0.09742159527101846
85,2,3,0.8387822990328591,0.09845037363712628
86,2,1,4.544015077920121,0.6448058675765163
86,2,2,0.7762965752609938,0.09786729030658314
86,2,3,0.8336179711188567,0.09846921553888599
87,2,1,4.538732553356021,0.6435853636365128
87,2,2,0.7691499052103472,0.09777831342267307
87,2,3,0.8294936127149217,0.0983599586922419
88,2,1,4.534469393585878,0.640664122347256
88,2,2,0.7672550508765088,0.09787549675582774
88,2,3,0.8237709593992601,0.09832725469077408
89,2,1,4.535076928746282,0.6409370508081746
89,2,2,0.7639799629267907,0.09789087215984349
89,2,3,0.8201870251596644,0.09843501070472804
90,2,1,4.5357355345159975,0.6397472931315589
90,2,2,0.7590839440439767,0.0979704899903413
90,2,3,0.8158929180857832,0.09860982747558777
91,2,1,4.535443618128973,0.6385758566391031
91,2,2,0.7550656463205074,0.09773682145990925
91,2,3,0.812994653350902,0.09847952500882462
92,2,1,4.53569570275219,0.6379823573521062
92,2,2,0.7538435809897317,0.09754620218463339
92,2,3,0.8101780333629414,0.09826110571834645
93,2,1,4.534571864034764,0.6392262392856374
93,2,2,0.7506900995847259,0.09793752736017636
93,2,3,0.8072298685698156,0.09834811564295087
94,2,1,4.533156561599565,0.6394980040780975
94,2,2,0.7492499604591742,0.0982346495746258
94,2,3,0.8033982739486047,0.09846165857908185
95,2,1,4.529877937242475,0.640219562455778
95,2,2,0.7470988444488009,0.09833416580587295
95,2,3,0.8008407547645069,0.09800367309939384
96,2,1,4.527271570199832,0.6392701184880138
96,2,2,0.7425891928468262,0.09833754277682916
96,2,3,0.7976108379981355,0.09790423983864827
97,2,1,4.526545083773096,0.6395757390358714
